lakeid,year4,sampledate,gearid,spname,length,weight
TR,1981,8/13/1981,ELFISH,YELLOWPERCH,141,NA
TR,1981,8/12/1981,FYKNET,YELLOWPERCH,142,NA
TR,1981,8/12/1981,ELFISH,YELLOWPERCH,143,30.8
TR,1981,8/13/1981,ELFISH,YELLOWPERCH,144,27.5
TR,1981,8/12/1981,FYKNET,YELLOWPERCH,145,24.5
TR,1981,8/19/1981,VGN038,YELLOWPERCH,150,30
TR,1981,8/13/1981,ELFISH,YELLOWPERCH,151,NA
TR,1981,8/19/1981,VGN038,YELLOWPERCH,152,36
TR,1981,8/12/1981,ELFISH,YELLOWPERCH,153,NA
TR,1981,8/13/1981,ELFISH,YELLOWPERCH,153,31.8
TR,1981,8/19/1981,VGN038,YELLOWPERCH,156,39
TR,1981,8/13/1981,ELFISH,YELLOWPERCH,157,NA
TR,1981,8/13/1981,ELFISH,YELLOWPERCH,157,NA
TR,1981,8/13/1981,ELFISH,YELLOWPERCH,158,35
TR,1981,8/12/1981,ELFISH,YELLOWPERCH,158,39.6
TR,1981,8/13/1981,ELFISH,YELLOWPERCH,161,NA
TR,1981,8/12/1981,ELFISH,YELLOWPERCH,168,46.2
TR,1981,8/11/1981,FYKNET,YELLOWPERCH,175,49.5
TR,1981,8/13/1981,ELFISH,YELLOWPERCH,176,42
TR,1981,8/12/1981,FYKNET,YELLOWPERCH,181,55
TR,1981,8/13/1981,ELFISH,YELLOWPERCH,183,52
TR,1981,8/13/1981,ELFISH,YELLOWPERCH,184,59
TR,1981,8/13/1981,ELFISH,YELLOWPERCH,185,59
TR,1981,8/11/1981,TRAMML,YELLOWPERCH,190,60
TR,1981,8/13/1981,ELFISH,YELLOWPERCH,195,67
TR,1981,8/11/1981,TRAMML,YELLOWPERCH,197,70
TR,1981,8/12/1981,FYKNET,YELLOWPERCH,201,75
TR,1981,8/11/1981,TRAMML,YELLOWPERCH,202,65
TR,1981,8/11/1981,TRAMML,YELLOWPERCH,210,90
TR,1981,8/12/1981,TRAMML,YELLOWPERCH,211,100
TR,1981,8/11/1981,TRAMML,YELLOWPERCH,212,95
TR,1981,8/11/1981,TRAMML,YELLOWPERCH,213,100
TR,1981,8/11/1981,TRAMML,YELLOWPERCH,215,90
TR,1981,8/13/1981,ELFISH,YELLOWPERCH,241,145
TR,1981,8/11/1981,TRAMML,YELLOWPERCH,244,160
TR,1981,8/13/1981,ELFISH,YELLOWPERCH,249,158
TR,1981,8/12/1981,TRAMML,YELLOWPERCH,259,195
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,31,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,37,0.3
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,38,0.6
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,39,0.5
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,39,NA
TR,1982,7/28/1982,BSEINE,YELLOWPERCH,41,0.4
TR,1982,7/28/1982,BSEINE,YELLOWPERCH,41,0.6
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,41,0.7
TR,1982,7/28/1982,BSEINE,YELLOWPERCH,41,0.8
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,41,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,41,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,41,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,41,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,41,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,41,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,41,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,41,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,41,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,42,0.6
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,42,0.7
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,42,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,42,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,42,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,42,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,42,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,42,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,42,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,42,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,42,NA
TR,1982,7/28/1982,BSEINE,YELLOWPERCH,43,0.9
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,43,NA
TR,1982,7/28/1982,BSEINE,YELLOWPERCH,44,0.6
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,44,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,44,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,44,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,45,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,45,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,45,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,45,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,45,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,45,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,45,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,45,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,45,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,45,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,46,0.7
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,46,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,46,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,46,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,46,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,46,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,46,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,47,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,47,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,47,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,47,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,48,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,49,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,49,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,50,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,51,0.4
TR,1982,7/28/1982,BSEINE,YELLOWPERCH,73,3.6
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,82,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,83,5.2
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,84,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,84,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,85,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,86,5
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,86,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,86,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,86,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,87,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,87,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,87,NA
TR,1982,7/28/1982,BSEINE,YELLOWPERCH,88,5.4
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,88,5.8
TR,1982,7/28/1982,BSEINE,YELLOWPERCH,88,6.1
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,88,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,89,6
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,89,6.5
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,89,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,89,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,89,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,89,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,90,6.4
TR,1982,7/28/1982,BSEINE,YELLOWPERCH,91,6
TR,1982,7/28/1982,BSEINE,YELLOWPERCH,91,7.1
TR,1982,7/30/1982,FYKNEL,YELLOWPERCH,91,NA
TR,1982,7/30/1982,BSEINE,YELLOWPERCH,91,NA
TR,1982,7/29/1982,FYKNEL,YELLOWPERCH,92,7
TR,1982,7/28/1982,BSEINE,YELLOWPERCH,92,7.1
TR,1982,7/30/1982,FYKNEL,YELLOWPERCH,92,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,92,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,92,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,92,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,92,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,92,NA
TR,1982,7/30/1982,FYKNED,YELLOWPERCH,93,NA
TR,1982,7/30/1982,FYKNEL,YELLOWPERCH,93,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,93,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,93,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,93,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,94,NA
TR,1982,7/28/1982,BSEINE,YELLOWPERCH,95,6.8
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,95,7.3
TR,1982,7/30/1982,FYKNED,YELLOWPERCH,95,NA
TR,1982,7/30/1982,FYKNED,YELLOWPERCH,95,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,95,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,95,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,95,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,95,NA
TR,1982,7/30/1982,FYKNED,YELLOWPERCH,96,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,96,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,96,NA
TR,1982,7/30/1982,BSEINE,YELLOWPERCH,96,NA
TR,1982,7/30/1982,BSEINE,YELLOWPERCH,96,NA
TR,1982,7/30/1982,FYKNED,YELLOWPERCH,97,NA
TR,1982,7/30/1982,FYKNEL,YELLOWPERCH,97,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,97,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,97,NA
TR,1982,7/30/1982,BSEINE,YELLOWPERCH,97,NA
TR,1982,7/30/1982,FYKNED,YELLOWPERCH,98,NA
TR,1982,7/30/1982,FYKNEL,YELLOWPERCH,98,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,98,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,98,NA
TR,1982,7/30/1982,FYKNEL,YELLOWPERCH,99,NA
TR,1982,7/28/1982,BSEINE,YELLOWPERCH,100,9.6
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,100,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,100,NA
TR,1982,7/30/1982,BSEINE,YELLOWPERCH,100,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,101,8.1
TR,1982,7/30/1982,FYKNEL,YELLOWPERCH,101,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,102,8.8
TR,1982,7/29/1982,FYKNET,YELLOWPERCH,102,NA
TR,1982,7/30/1982,FYKNEL,YELLOWPERCH,103,NA
TR,1982,7/29/1982,FYKNEL,YELLOWPERCH,104,10
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,104,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,104,NA
TR,1982,7/29/1982,FYKNET,YELLOWPERCH,106,10
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,106,10
TR,1982,7/29/1982,FYKNEL,YELLOWPERCH,106,11
TR,1982,7/30/1982,FYKNEL,YELLOWPERCH,106,NA
TR,1982,7/30/1982,FYKNED,YELLOWPERCH,107,NA
TR,1982,7/30/1982,FYKNED,YELLOWPERCH,107,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,107,NA
TR,1982,7/29/1982,FYKNET,YELLOWPERCH,108,10
TR,1982,7/29/1982,FYKNET,YELLOWPERCH,108,10
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,108,10
TR,1982,7/30/1982,FYKNED,YELLOWPERCH,108,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,108,NA
TR,1982,7/28/1982,VGN025,YELLOWPERCH,109,13
TR,1982,7/30/1982,FYKNED,YELLOWPERCH,109,NA
TR,1982,7/30/1982,FYKNEL,YELLOWPERCH,109,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,109,NA
TR,1982,7/29/1982,FYKNEL,YELLOWPERCH,110,12
TR,1982,7/29/1982,FYKNET,YELLOWPERCH,110,NA
TR,1982,7/29/1982,FYKNET,YELLOWPERCH,110,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,110,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,110,NA
TR,1982,7/30/1982,BSEINE,YELLOWPERCH,110,NA
TR,1982,7/30/1982,BSEINE,YELLOWPERCH,110,NA
TR,1982,7/28/1982,BSEINE,YELLOWPERCH,111,10
TR,1982,7/29/1982,FYKNEL,YELLOWPERCH,111,11
TR,1982,7/29/1982,FYKNEL,YELLOWPERCH,111,11
TR,1982,7/29/1982,FYKNET,YELLOWPERCH,111,12
TR,1982,7/29/1982,FYKNEL,YELLOWPERCH,111,15
TR,1982,7/30/1982,VGN025,YELLOWPERCH,111,15
TR,1982,7/30/1982,FYKNED,YELLOWPERCH,111,NA
TR,1982,7/29/1982,FYKNET,YELLOWPERCH,111,NA
TR,1982,7/30/1982,FYKNEL,YELLOWPERCH,111,NA
TR,1982,7/30/1982,FYKNEL,YELLOWPERCH,111,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,111,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,111,NA
TR,1982,7/30/1982,FYKNED,YELLOWPERCH,112,NA
TR,1982,7/29/1982,FYKNET,YELLOWPERCH,112,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,112,NA
TR,1982,7/29/1982,FYKNET,YELLOWPERCH,113,12
TR,1982,7/30/1982,FYKNEL,YELLOWPERCH,113,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,113,NA
TR,1982,7/29/1982,FYKNEL,YELLOWPERCH,114,11
TR,1982,7/28/1982,BSEINE,YELLOWPERCH,114,12
TR,1982,7/29/1982,FYKNET,YELLOWPERCH,114,13
TR,1982,7/30/1982,FYKNEL,YELLOWPERCH,114,NA
TR,1982,7/30/1982,BSEINE,YELLOWPERCH,114,NA
TR,1982,7/28/1982,BSEINE,YELLOWPERCH,115,13
TR,1982,7/30/1982,FYKNED,YELLOWPERCH,115,NA
TR,1982,7/30/1982,FYKNEL,YELLOWPERCH,115,NA
TR,1982,7/30/1982,FYKNEL,YELLOWPERCH,115,NA
TR,1982,7/30/1982,BSEINE,YELLOWPERCH,115,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,116,13
TR,1982,7/29/1982,VGN025,YELLOWPERCH,116,19
TR,1982,7/30/1982,FYKNED,YELLOWPERCH,116,NA
TR,1982,7/30/1982,FYKNED,YELLOWPERCH,116,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,116,NA
TR,1982,7/29/1982,FYKNET,YELLOWPERCH,117,14
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,117,14
TR,1982,7/29/1982,FYKNEL,YELLOWPERCH,117,15
TR,1982,7/30/1982,FYKNED,YELLOWPERCH,117,NA
TR,1982,7/30/1982,FYKNEL,YELLOWPERCH,117,NA
TR,1982,7/30/1982,FYKNEL,YELLOWPERCH,117,NA
TR,1982,7/30/1982,FYKNEL,YELLOWPERCH,117,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,117,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,117,NA
TR,1982,7/30/1982,BSEINE,YELLOWPERCH,117,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,118,14
TR,1982,7/29/1982,FYKNET,YELLOWPERCH,118,NA
TR,1982,7/30/1982,FYKNEL,YELLOWPERCH,118,NA
TR,1982,7/30/1982,FYKNEL,YELLOWPERCH,118,NA
TR,1982,7/30/1982,FYKNEL,YELLOWPERCH,118,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,118,NA
TR,1982,7/29/1982,FYKNEL,YELLOWPERCH,119,15
TR,1982,7/30/1982,FYKNED,YELLOWPERCH,119,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,119,NA
TR,1982,7/29/1982,FYKNEL,YELLOWPERCH,120,17
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,120,NA
TR,1982,7/30/1982,FYKNED,YELLOWPERCH,121,NA
TR,1982,7/30/1982,FYKNED,YELLOWPERCH,121,NA
TR,1982,7/30/1982,FYKNEL,YELLOWPERCH,121,NA
TR,1982,7/30/1982,BSEINE,YELLOWPERCH,121,NA
TR,1982,7/30/1982,BSEINE,YELLOWPERCH,121,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,122,16
TR,1982,7/28/1982,VGN025,YELLOWPERCH,122,21
TR,1982,7/30/1982,FYKNEL,YELLOWPERCH,122,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,122,NA
TR,1982,7/30/1982,BSEINE,YELLOWPERCH,122,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,123,14
TR,1982,7/30/1982,FYKNED,YELLOWPERCH,123,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,123,NA
TR,1982,7/30/1982,FYKNEL,YELLOWPERCH,124,NA
TR,1982,7/30/1982,FYKNEL,YELLOWPERCH,124,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,124,NA
TR,1982,7/29/1982,FYKNET,YELLOWPERCH,125,17
TR,1982,7/28/1982,VGN025,YELLOWPERCH,125,19
TR,1982,7/30/1982,FYKNED,YELLOWPERCH,125,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,126,19
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,126,NA
TR,1982,7/29/1982,FYKNET,YELLOWPERCH,127,17
TR,1982,7/30/1982,FYKNEL,YELLOWPERCH,127,NA
TR,1982,7/30/1982,FYKNEL,YELLOWPERCH,127,NA
TR,1982,7/30/1982,FYKNEL,YELLOWPERCH,129,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,130,18
TR,1982,7/30/1982,FYKNED,YELLOWPERCH,130,NA
TR,1982,7/29/1982,FYKNET,YELLOWPERCH,131,17
TR,1982,7/29/1982,FYKNET,YELLOWPERCH,131,19
TR,1982,7/29/1982,FYKNET,YELLOWPERCH,131,21
TR,1982,7/29/1982,FYKNEL,YELLOWPERCH,131,22
TR,1982,7/30/1982,FYKNED,YELLOWPERCH,131,NA
TR,1982,7/30/1982,FYKNED,YELLOWPERCH,131,NA
TR,1982,7/30/1982,BSEINE,YELLOWPERCH,131,NA
TR,1982,7/30/1982,FYKNEL,YELLOWPERCH,132,NA
TR,1982,7/30/1982,FYKNED,YELLOWPERCH,134,NA
TR,1982,7/29/1982,FYKNET,YELLOWPERCH,134,NA
TR,1982,7/30/1982,BSEINE,YELLOWPERCH,134,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,136,21
TR,1982,7/29/1982,FYKNET,YELLOWPERCH,136,23
TR,1982,7/30/1982,FYKNEL,YELLOWPERCH,136,NA
TR,1982,7/30/1982,BSEINE,YELLOWPERCH,136,NA
TR,1982,7/30/1982,FYKNED,YELLOWPERCH,137,NA
TR,1982,7/30/1982,FYKNED,YELLOWPERCH,137,NA
TR,1982,7/30/1982,FYKNED,YELLOWPERCH,137,NA
TR,1982,7/29/1982,FYKNET,YELLOWPERCH,139,24
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,139,26
TR,1982,7/30/1982,FYKNED,YELLOWPERCH,140,28
TR,1982,7/30/1982,ELFISH,YELLOWPERCH,140,NA
TR,1982,7/30/1982,ELFISH,YELLOWPERCH,140,NA
TR,1982,7/30/1982,FYKNED,YELLOWPERCH,141,NA
TR,1982,7/30/1982,FYKNEL,YELLOWPERCH,141,NA
TR,1982,7/29/1982,FYKNET,YELLOWPERCH,142,28
TR,1982,7/29/1982,FYKNET,YELLOWPERCH,143,25
TR,1982,7/29/1982,FYKNET,YELLOWPERCH,147,24
TR,1982,7/30/1982,ELFISH,YELLOWPERCH,147,NA
TR,1982,7/30/1982,FYKNED,YELLOWPERCH,148,30
TR,1982,7/29/1982,FYKNET,YELLOWPERCH,151,29
TR,1982,7/30/1982,ELFISH,YELLOWPERCH,151,NA
TR,1982,7/31/1982,ELFISH,YELLOWPERCH,151,NA
TR,1982,7/29/1982,FYKNET,YELLOWPERCH,152,33
TR,1982,7/29/1982,FYKNEL,YELLOWPERCH,152,34
TR,1982,7/30/1982,ELFISH,YELLOWPERCH,153,NA
TR,1982,7/30/1982,ELFISH,YELLOWPERCH,153,NA
TR,1982,7/31/1982,ELFISH,YELLOWPERCH,153,NA
TR,1982,7/29/1982,FYKNET,YELLOWPERCH,154,38
TR,1982,7/30/1982,ELFISH,YELLOWPERCH,154,NA
TR,1982,7/30/1982,BSEINE,YELLOWPERCH,155,NA
TR,1982,7/30/1982,ELFISH,YELLOWPERCH,156,NA
TR,1982,7/30/1982,ELFISH,YELLOWPERCH,156,NA
TR,1982,7/29/1982,FYKNET,YELLOWPERCH,157,37
TR,1982,7/29/1982,FYKNEL,YELLOWPERCH,157,38
TR,1982,7/30/1982,ELFISH,YELLOWPERCH,157,NA
TR,1982,7/30/1982,BSEINE,YELLOWPERCH,157,NA
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,159,NA
TR,1982,7/29/1982,FYKNET,YELLOWPERCH,162,40
TR,1982,7/29/1982,FYKNET,YELLOWPERCH,162,42
TR,1982,7/31/1982,ELFISH,YELLOWPERCH,166,46
TR,1982,7/31/1982,ELFISH,YELLOWPERCH,168,59
TR,1982,7/31/1982,ELFISH,YELLOWPERCH,168,NA
TR,1982,7/30/1982,ELFISH,YELLOWPERCH,176,49
TR,1982,7/31/1982,ELFISH,YELLOWPERCH,179,69
TR,1982,7/31/1982,ELFISH,YELLOWPERCH,180,64
TR,1982,7/29/1982,BSEINE,YELLOWPERCH,182,62
TR,1982,7/30/1982,ELFISH,YELLOWPERCH,185,76
TR,1982,7/31/1982,ELFISH,YELLOWPERCH,187,73
TR,1982,7/31/1982,ELFISH,YELLOWPERCH,191,82
TR,1982,7/31/1982,ELFISH,YELLOWPERCH,192,73
TR,1982,7/31/1982,ELFISH,YELLOWPERCH,203,101
TR,1982,7/31/1982,ELFISH,YELLOWPERCH,225,142
TR,1982,7/31/1982,ELFISH,YELLOWPERCH,231,NA
TR,1982,7/31/1982,ELFISH,YELLOWPERCH,251,310
TR,1983,7/29/1983,BSEINE,YELLOWPERCH,28,NA
TR,1983,7/29/1983,BSEINE,YELLOWPERCH,29,NA
TR,1983,7/29/1983,BSEINE,YELLOWPERCH,33,NA
TR,1983,7/29/1983,BSEINE,YELLOWPERCH,38,0.2
TR,1983,7/28/1983,BSEINE,YELLOWPERCH,62,2.1
TR,1983,7/27/1983,BSEINE,YELLOWPERCH,64,2.2
TR,1983,7/28/1983,BSEINE,YELLOWPERCH,68,2.6
TR,1983,7/28/1983,BSEINE,YELLOWPERCH,72,NA
TR,1983,7/28/1983,BSEINE,YELLOWPERCH,74,NA
TR,1983,7/28/1983,BSEINE,YELLOWPERCH,74,NA
TR,1983,7/29/1983,BSEINE,YELLOWPERCH,74,NA
TR,1983,7/29/1983,BSEINE,YELLOWPERCH,74,NA
TR,1983,7/28/1983,BSEINE,YELLOWPERCH,75,NA
TR,1983,7/29/1983,BSEINE,YELLOWPERCH,75,NA
TR,1983,7/28/1983,FYKNET,YELLOWPERCH,76,3.5
TR,1983,7/27/1983,BSEINE,YELLOWPERCH,76,3.8
TR,1983,7/28/1983,BSEINE,YELLOWPERCH,76,4
TR,1983,7/28/1983,BSEINE,YELLOWPERCH,76,NA
TR,1983,7/28/1983,BSEINE,YELLOWPERCH,76,NA
TR,1983,7/28/1983,BSEINE,YELLOWPERCH,76,NA
TR,1983,7/28/1983,BSEINE,YELLOWPERCH,76,NA
TR,1983,7/28/1983,BSEINE,YELLOWPERCH,77,NA
TR,1983,7/28/1983,BSEINE,YELLOWPERCH,77,NA
TR,1983,7/28/1983,BSEINE,YELLOWPERCH,78,NA
TR,1983,7/28/1983,BSEINE,YELLOWPERCH,78,NA
TR,1983,7/29/1983,BSEINE,YELLOWPERCH,78,NA
TR,1983,7/27/1983,BSEINE,YELLOWPERCH,79,4.4
TR,1983,7/27/1983,BSEINE,YELLOWPERCH,79,4.4
TR,1983,7/28/1983,BSEINE,YELLOWPERCH,79,NA
TR,1983,7/28/1983,BSEINE,YELLOWPERCH,79,NA
TR,1983,7/27/1983,BSEINE,YELLOWPERCH,80,4.9
TR,1983,7/28/1983,FYKNET,YELLOWPERCH,80,NA
TR,1983,7/28/1983,BSEINE,YELLOWPERCH,80,NA
TR,1983,7/28/1983,BSEINE,YELLOWPERCH,80,NA
TR,1983,7/27/1983,BSEINE,YELLOWPERCH,81,4.4
TR,1983,7/28/1983,FYKNET,YELLOWPERCH,81,NA
TR,1983,7/28/1983,BSEINE,YELLOWPERCH,81,NA
TR,1983,7/28/1983,BSEINE,YELLOWPERCH,81,NA
TR,1983,7/28/1983,BSEINE,YELLOWPERCH,81,NA
TR,1983,7/28/1983,BSEINE,YELLOWPERCH,81,NA
TR,1983,7/28/1983,BSEINE,YELLOWPERCH,81,NA
TR,1983,7/28/1983,BSEINE,YELLOWPERCH,81,NA
TR,1983,7/29/1983,BSEINE,YELLOWPERCH,81,NA
TR,1983,7/29/1983,BSEINE,YELLOWPERCH,81,NA
TR,1983,7/28/1983,FYKNET,YELLOWPERCH,82,NA
TR,1983,7/29/1983,VGN019,YELLOWPERCH,82,NA
TR,1983,7/28/1983,BSEINE,YELLOWPERCH,82,NA
TR,1983,7/28/1983,BSEINE,YELLOWPERCH,82,NA
TR,1983,7/28/1983,BSEINE,YELLOWPERCH,82,NA
TR,1983,7/28/1983,BSEINE,YELLOWPERCH,82,NA
TR,1983,7/28/1983,BSEINE,YELLOWPERCH,82,NA
TR,1983,7/28/1983,BSEINE,YELLOWPERCH,82,NA
TR,1983,7/28/1983,BSEINE,YELLOWPERCH,82,NA
TR,1983,7/28/1983,BSEINE,YELLOWPERCH,82,NA
TR,1983,7/28/1983,FYKNET,YELLOWPERCH,83,NA
TR,1983,7/28/1983,BSEINE,YELLOWPERCH,83,NA
TR,1983,7/28/1983,BSEINE,YELLOWPERCH,83,NA
TR,1983,7/28/1983,BSEINE,YELLOWPERCH,83,NA
TR,1983,7/28/1983,BSEINE,YELLOWPERCH,83,NA
TR,1983,7/28/1983,BSEINE,YELLOWPERCH,83,NA
TR,1983,7/28/1983,BSEINE,YELLOWPERCH,83,NA
TR,1983,7/28/1983,BSEINE,YELLOWPERCH,83,NA
TR,1983,7/28/1983,VGN019,YELLOWPERCH,84,5.9
TR,1983,7/29/1983,FYKNET,YELLOWPERCH,84,NA
TR,1983,7/28/1983,BSEINE,YELLOWPERCH,84,NA
TR,1983,7/28/1983,BSEINE,YELLOWPERCH,84,NA
TR,1983,7/28/1983,BSEINE,YELLOWPERCH,84,NA
