fish,yearcap,ce,agecap,lencap,inc1,inc2,inc3,inc4,inc5,inc6,inc7,radcap
787,1975,E,5,356,0.5897,0.4491,0.31,1.1125,0.7429,0.0994,NA,3.3036
788,1975,E,5,340,1.498,0.4344,0.3445,0.3271,0.5887,0.0088,NA,3.2015
789,1975,E,5,333,1.5903,0.5476,0.2401,0.6853,0.9538,0.0061,NA,4.0232
791,1975,E,5,328,1.4443,0.2649,0.1849,0.3178,0.5954,0.0112,NA,2.8185
792,1975,E,5,325,1.2166,0.28,0.4234,0.3545,1.0273,0.0121,NA,3.3139
795,1975,E,5,318,1.332,0.7551,0.3531,0.2492,0.6217,0.022,NA,3.3331
796,1975,E,5,318,1.138,0.4596,0.2776,0.146,0.6808,0.0204,NA,2.7224
797,1975,E,5,315,1.7029,0.5502,0.2999,0.2784,0.7328,0.0092,NA,3.5734
798,1975,E,5,310,1.1536,0.6873,0.1199,0.2343,0.7337,0.0099,NA,2.9387
799,1975,E,5,310,1.6342,0.5244,0.2276,0.1697,0.7307,0.0093,NA,3.2959
800,1975,E,5,307,0.8291,0.6209,0.2634,0.323,0.7633,0.0056,NA,2.8053
802,1975,E,5,305,0.8365,0.429,0.2442,0.49,0.9256,0.0115,NA,2.9368
804,1975,E,5,305,1.3667,0.7614,0.3311,0.3325,0.8432,0.0136,NA,3.6485
806,1975,E,5,302,1.1126,0.8621,0.2776,0.3925,0.6169,0.0045,NA,3.2662
808,1975,E,5,302,1.4499,0.4386,0.21,0.2395,0.5836,0.0043,NA,2.9259
809,1975,E,5,300,0.8654,0.8893,0.4003,0.1576,1.0479,0.0075,NA,3.368
810,1975,E,5,300,1.2625,0.3764,0.3735,0.2486,0.8446,0.0125,NA,3.1181
811,1975,E,5,300,1.5741,0.545,0.4176,0.1672,0.731,0.0107,NA,3.4456
812,1975,E,5,295,0.8057,0.8589,0.3876,0.2488,0.8841,0.0099,NA,3.195
813,1975,E,5,292,0.8632,0.6017,0.3292,0.3259,0.8849,0.0059,NA,3.0108
815,1975,E,5,287,1.4069,0.4533,0.1251,0.2493,0.8705,0.0136,NA,3.1187
816,1975,E,5,284,0.7467,0.6873,0.5181,0.3381,0.852,0.0137,NA,3.1559
817,1975,E,5,282,0.5543,0.402,0.437,0.2673,0.9442,0.0049,NA,2.6097
818,1975,E,5,282,0.658,0.6866,0.3436,0.41,0.9444,0.01,NA,3.0526
785,1976,E,5,330,1.185,0.4985,0.1797,0.5618,0.3183,0.0056,NA,2.7489
724,1977,E,5,340,1.2352,0.6324,0.4103,0.7991,0.6164,0.0124,NA,3.7058
736,1977,E,5,343,1.0715,0.5911,0.5205,0.8523,0.4431,0.0083,NA,3.4868
629,1983,E,5,416,1.26,1.1758,0.823,0.5804,0.4396,0.2652,NA,4.544
631,1983,E,5,398,1.141,1.4243,0.5818,0.4004,0.4226,0.3416,NA,4.3117
632,1983,E,5,395,1.1095,1.5911,0.7888,0.4564,0.3278,0.0783,NA,4.3519
634,1983,E,5,372,0.9402,1.9171,0.7437,0.5741,0.2631,0.3441,NA,4.7823
636,1983,E,5,358,0.882,1.3857,0.525,0.3513,0.2135,0.3112,NA,3.6687
637,1983,E,5,356,1.1032,1.3806,0.6602,0.3258,0.1899,0.2482,NA,3.9079
600,1985,E,5,401,1.3403,1.1914,1.1263,0.9391,0.6077,0.3585,NA,5.5633
319,1989,C,5,445,1.3458,1.5274,1.1435,0.9711,0.7554,0.2757,NA,6.0189
328,1989,C,5,450,1.4771,1.6916,0.9641,0.8462,0.6411,0.2573,NA,5.8774
336,1989,C,5,371,0.9529,1.1833,1.1395,0.7618,0.5318,0.1003,NA,4.6696
372,1989,E,5,340,0.8161,1.5233,0.4285,0.5751,0.5446,0.3086,NA,4.1962
1791,1990,C,5,482,0.8526,1.2381,1.0488,0.7949,0.759,0.5206,NA,5.214
1792,1990,C,5,478,0.926,1.656,1.3315,1.1632,0.9361,0.6357,NA,6.6485
1796,1990,C,5,422,1.0863,1.2212,1.0696,0.7619,0.4913,0.3488,NA,4.9791
1797,1990,C,5,431,1.0404,1.8769,1.0318,0.8534,0.6056,0.5849,NA,5.993
1798,1990,C,5,477,0.6647,1.5357,1.3785,0.9717,0.7972,0.5702,NA,5.918
1799,1990,C,5,460,1.1375,1.4476,1.0593,0.8418,0.9014,0.4855,NA,5.8731
1801,1990,C,5,450,1.1673,1.4976,1.0742,0.8349,0.5347,0.4866,NA,5.5953
1802,1990,C,5,455,0.5278,1.2108,1.1735,0.9523,0.8579,0.6537,NA,5.376
1803,1990,C,5,383,1.3196,1.3222,0.8276,0.63,0.2733,0.1984,NA,4.5711
1804,1990,C,5,388,0.5132,1.1319,1.5061,0.8319,0.6825,0.6189,NA,5.2845
1805,1990,C,5,440,0.8329,1.4824,1.2833,0.8432,0.6466,0.5672,NA,5.6556
1806,1990,C,5,405,0.8906,1.3098,0.8622,0.6627,0.5056,0.533,NA,4.7639
1807,1990,C,5,396,1.1795,1.6862,1.308,0.6066,0.5451,0.4237,NA,5.7491
1808,1990,C,5,429,0.4299,1.2571,1.6075,1.1062,0.7051,0.5126,NA,5.6184
1813,1990,C,5,500,1.2162,1.3968,1.2386,1.0377,0.8061,0.5816,NA,6.277
1815,1990,C,5,451,0.8254,1.6275,1.1088,0.8223,0.6644,0.6041,NA,5.6525
1816,1990,C,5,448,0.7876,1.7546,1.5047,0.9879,0.7854,0.7145,NA,6.5347
1817,1990,C,5,481,0.8742,1.3964,1.1782,0.8416,0.7758,0.4861,NA,5.5523
1818,1990,C,5,474,0.952,1.3019,1.0833,0.9324,0.7555,0.3962,NA,5.4213
1819,1990,C,5,480,0.5872,1.4382,1.3891,1.1705,0.8519,0.5063,NA,5.9432
1756,1990,E,5,480,1.0405,1.2607,0.909,0.7399,0.5861,0.4405,NA,4.9767
1757,1990,E,5,485,0.8129,1.2902,0.8151,0.7651,0.6425,0.5387,NA,4.8645
1758,1990,E,5,470,0.5572,1.292,1.2583,1.0751,0.6678,0.5232,NA,5.3736
1759,1990,E,5,438,1.1245,1.4026,1.4165,0.8316,0.7575,0.4525,NA,5.9852
1760,1990,E,5,432,0.5176,1.0185,1.0889,0.8208,0.5873,0.5673,NA,4.6004
1761,1990,E,5,403,1.1191,1.3847,0.8051,0.7678,0.6195,0.2859,NA,4.9821
1762,1990,E,5,410,1.0547,1.2753,1.0245,0.5802,0.4911,0.3407,NA,4.7665
1763,1990,E,5,387,1.0401,1.5779,0.9994,0.6099,0.3655,0.3408,NA,4.9336
1764,1990,E,5,374,0.4259,1.1932,1.2874,0.9222,0.4449,0.4189,NA,4.6925
1786,1990,E,5,420,0.8806,1.3244,0.9346,0.6283,0.5158,0.3159,NA,4.5996
1787,1990,E,5,410,1.2184,1.4166,1.1126,0.7094,0.6003,0.3686,NA,5.4259
1788,1990,E,5,385,0.4259,1.0868,1.1912,0.8089,0.5121,0.3358,NA,4.3607
1789,1990,E,5,576,0.5912,1.2483,1.2769,0.6907,0.3478,0.2429,NA,4.3978
1790,1990,E,5,578,0.9141,1.7096,1.2472,0.6977,0.3997,0.2553,NA,5.2236
200,1991,C,5,375,0.5666,1.5547,1.7358,0.8964,0.7864,0.0699,NA,5.6098
201,1991,C,5,375,0.5114,1.5128,1.7792,0.9554,0.6882,0.0547,NA,5.5017
246,1991,E,5,457,1.3238,1.59,1.2085,0.9102,0.5815,0.519,NA,6.133
279,1991,E,5,476,1.0727,1.5761,1.0102,0.6685,0.6594,0.5108,NA,5.4977
1594,1950,C,6,414,1.0661,0.871,1.0929,0.943,0.8027,0.4771,NA,5.2528
1595,1950,C,6,356,1.0625,0.9835,0.7238,0.8464,0.5504,0.3771,NA,4.5437
1596,1950,C,6,457,1.0068,1.2913,1.0072,0.9426,0.8591,0.4354,NA,5.5424
1597,1950,C,6,419,1.188,0.5585,1.0566,1.036,0.7803,0.6169,NA,5.2363
1598,1950,C,6,429,1.0369,0.8152,1.1804,1.1965,1.0508,0.4826,NA,5.7624
1601,1950,C,6,411,0.9249,1.2463,0.9064,0.9922,0.5204,0.3595,NA,4.9497
1602,1950,C,6,414,0.84,0.5722,1.3077,1.11,0.9396,0.5542,NA,5.3237
1605,1950,C,6,358,1.0124,1.2495,0.6508,0.8326,0.6123,0.2822,NA,4.6398
1611,1950,C,6,396,1.1882,0.6953,1.209,0.863,0.4972,0.2802,NA,4.7329
1618,1950,C,6,406,0.9593,1.372,0.5972,0.6696,0.5323,0.4351,NA,4.5655
1620,1950,C,6,465,1.4925,1.1701,0.9941,1.0541,0.8922,0.6183,NA,6.2213
1621,1950,C,6,427,0.9066,1.3238,0.6838,0.6288,0.5522,0.6273,NA,4.7225
1624,1950,C,6,404,0.8486,1.2893,0.7671,0.8564,0.7548,0.4371,NA,4.9533
1493,1953,C,6,343,0.7037,1.3349,0.8037,0.5751,0.3251,0.5129,NA,4.2554
1496,1953,C,6,335,0.7066,1.2879,1.0031,0.7751,0.6285,0.2681,NA,4.6693
1497,1953,C,6,340,0.7223,0.9453,0.7986,0.518,0.5438,0.452,NA,3.98
1498,1953,C,6,376,1.2662,1.4738,0.6716,0.4155,0.602,0.3531,NA,4.7822
1499,1953,C,6,371,0.771,1.4307,0.9161,0.1827,0.29,0.4796,NA,4.0701
1501,1953,C,6,363,0.8508,1.0866,0.9317,0.4005,0.4939,0.3271,NA,4.0906
1504,1953,C,6,363,1.2528,1.1685,0.7077,0.3952,0.4828,0.2332,NA,4.2402
1506,1953,C,6,399,1.1758,1.4395,0.8543,0.2545,0.6268,0.4064,NA,4.7573
1507,1953,C,6,399,1.0099,1.2276,0.809,0.378,0.695,0.5512,NA,4.6707
1509,1953,C,6,399,0.9828,1.4362,1.0716,0.2706,0.6784,0.418,NA,4.8576
1511,1953,C,6,378,1.0718,1.6383,0.8085,0.4208,0.764,0.114,NA,4.8174
1513,1953,C,6,389,1.3846,1.0191,1.1167,0.3962,0.5804,0.4685,NA,4.9655
1514,1953,C,6,386,1.6499,1.3185,0.8085,0.4306,0.5576,0.2676,NA,5.0327
1518,1953,C,6,401,0.9468,1.5446,0.9924,0.2761,0.6634,0.4408,NA,4.8641
1458,1954,C,6,376,0.8307,1.0655,0.6754,0.9116,0.7064,0.3632,NA,4.5528
1461,1954,C,6,345,0.8021,1.3817,0.7523,0.7487,0.3506,0.1597,NA,4.1951
1464,1954,C,6,381,0.9344,1.1574,0.4911,0.4077,0.4876,0.5613,NA,4.0395
1469,1954,C,6,373,0.9625,1.491,0.671,0.8849,0.4556,0.2134,NA,4.6784
1475,1954,C,6,335,0.7269,1.1739,0.4924,0.732,0.5139,0.3024,NA,3.9415
1476,1954,C,6,378,0.9556,0.9427,0.8059,0.8408,0.7727,0.5113,NA,4.829
1416,1955,C,6,373,0.9362,0.8422,0.8981,0.8933,0.4058,0.586,NA,4.5616
1417,1955,C,6,386,1.421,0.8779,0.6106,0.7362,0.3039,0.6125,NA,4.5621
1424,1955,C,6,363,0.907,0.7899,0.9157,0.5852,0.3343,0.2746,NA,3.8067
1431,1955,C,6,396,1.0481,0.7565,0.9106,0.5956,0.3017,0.5526,NA,4.1651
1432,1955,C,6,396,1.0213,1.0214,0.9628,0.9022,0.623,0.5548,NA,5.0855
1435,1955,C,6,386,0.9929,1.2078,0.8967,0.4596,0.4426,0.2672,NA,4.2668
1436,1955,C,6,376,1.0886,1.2944,0.8896,0.7369,0.2642,0.2939,NA,4.5676
1437,1955,C,6,368,0.7461,1.0694,1.0099,0.4716,0.6858,0.4287,NA,4.4115
1438,1955,C,6,417,1.0161,1.042,1.0239,0.6789,0.5579,0.5766,NA,4.8954
1440,1955,C,6,411,1.0329,1.392,1.064,0.7288,0.6772,0.3377,NA,5.2326
1387,1956,C,6,396,1.2386,1.0379,0.8402,0.6145,0.5939,0.6255,NA,4.9506
1392,1956,C,6,404,0.8568,0.9899,0.5227,0.8618,0.4385,0.8216,NA,4.4913
1401,1956,C,6,356,1.0852,1.2528,0.9515,0.2632,0.5385,0.2686,NA,4.3598
1407,1956,C,6,399,0.8731,0.7792,0.7287,0.4828,0.6482,0.5327,NA,4.0447
1408,1956,C,6,409,0.9286,1.08,1.0305,0.5882,0.807,0.548,NA,4.9823
1409,1956,C,6,404,0.6474,1.2841,0.944,0.5081,0.5537,0.6236,NA,4.5609
1411,1956,C,6,391,1.0332,0.7606,1.1655,0.7192,0.7249,0.4358,NA,4.8392
1313,1958,C,6,378,0.9687,1.2503,0.9228,0.7134,0.3135,0.3504,NA,4.5191
1331,1958,C,6,330,0.8178,0.7909,0.7473,0.7973,0.4647,0.1655,NA,3.7835
1332,1958,C,6,333,1.2346,1.2059,0.4069,0.3471,0.2569,0.1719,NA,3.6233
1333,1958,C,6,335,1.0078,0.9634,0.9254,0.8154,0.4488,0.349,NA,4.5098
1337,1958,C,6,348,0.8591,1.4496,0.7995,0.5542,0.2974,0.2305,NA,4.1903
1338,1958,C,6,351,1.0565,0.9824,0.8591,0.5554,0.2775,0.2305,NA,3.9614
1339,1958,C,6,351,0.7184,1.0738,0.5574,0.4,0.3969,0.2537,NA,3.4002
1340,1958,C,6,371,0.8543,1.141,0.7289,0.3754,0.4291,0.4099,NA,3.9386
1345,1958,C,6,378,1.0394,1.2434,0.7783,0.9347,0.4676,0.3516,NA,4.815
1289,1959,C,6,386,1.2175,1.039,0.6754,0.7136,0.4574,0.2291,NA,4.332
1206,1960,C,6,401,0.7971,1.7775,1.2251,0.9151,0.1378,0.1366,NA,4.9892
1210,1960,C,6,384,1.081,1.1976,0.7249,0.7664,0.3956,0.4591,NA,4.6246
1211,1960,C,6,376,1.3121,1.0201,0.9902,0.7723,0.3143,0.1652,NA,4.5742
1212,1960,C,6,368,0.9438,0.8341,0.9227,0.87,0.3006,0.2942,NA,4.1654
1213,1960,C,6,378,1.1853,1.2481,1.0827,0.678,0.1954,0.1499,NA,4.5394
1214,1960,C,6,389,1.0032,1.3403,1.1376,0.5483,0.0934,0.2322,NA,4.355
1215,1960,C,6,394,0.7147,1.3405,0.9126,0.6018,0.1187,0.1725,NA,3.8608
1221,1960,C,6,386,1.6412,1.2365,0.9741,0.8942,0.245,0.1554,NA,5.1464
1222,1960,C,6,371,1.2492,1.3505,0.8448,0.8357,0.1744,0.2156,NA,4.6702
1223,1960,C,6,378,0.9456,0.9578,1.0278,0.9067,0.2852,0.3517,NA,4.4748
1224,1960,C,6,368,0.739,1.1655,1.3822,1.0141,0.2266,0.1932,NA,4.7206
1227,1960,C,6,411,0.9771,1.0801,0.9961,0.6398,0.2012,0.1367,NA,4.031
1228,1960,C,6,376,1.247,1.0806,0.7029,0.7748,0.2505,0.1633,NA,4.2191
1232,1960,C,6,396,1.0381,1.2762,0.7357,0.9996,0.279,0.1321,NA,4.4607
1233,1960,C,6,394,1.3294,1.4762,1.165,0.9076,0.16,0.1779,NA,5.2161
1239,1960,C,6,351,1.102,0.9524,0.719,0.861,0.1422,0.1261,NA,3.9027
1171,1961,C,6,373,1.1394,1.1277,0.9561,0.3571,0.3319,0.5416,NA,4.4538
1174,1961,C,6,427,1.4165,1.2259,1.0632,0.3073,0.1908,0.69,NA,4.8937
1175,1961,C,6,376,1.059,0.7264,1.0903,0.4958,0.3719,0.6406,NA,4.384
1180,1961,C,6,356,0.8701,0.8285,0.4637,0.4207,0.5468,0.4954,NA,3.6252
1181,1961,C,6,376,1.1598,0.8605,0.9734,0.1949,0.1758,0.2639,NA,3.6283
1182,1961,C,6,376,1.1218,0.8717,0.9475,0.1654,0.1932,0.568,NA,3.8676
1184,1961,C,6,386,1.1743,1.196,0.8862,0.2712,0.2105,0.4252,NA,4.1634
1187,1961,C,6,401,1.2226,0.9995,1.2609,0.2532,0.2099,0.5651,NA,4.5112
1191,1961,C,6,417,0.8585,0.9178,0.6099,0.347,0.4726,0.5946,NA,3.8004
1193,1961,C,6,409,0.9289,1.3197,0.92,0.7294,0.5456,0.846,NA,5.2896
1195,1961,C,6,348,0.9588,0.8222,1.132,0.2696,0.2533,0.3386,NA,3.7745
1196,1961,C,6,330,1.0063,1.2092,0.5555,0.5798,0.2482,0.4903,NA,4.0893
1198,1961,C,6,417,1.0804,1.4399,0.9821,0.6984,0.2001,0.2376,NA,4.6385
1142,1962,C,6,391,0.9493,1.3738,0.8105,0.5195,1.0386,0.6447,NA,5.3364
1144,1962,C,6,371,1.0832,1.027,1.1124,0.4465,0.1879,0.3586,NA,4.2156
1150,1962,C,6,414,1.2739,1.1344,1.2878,0.3585,0.3014,0.5951,NA,4.9511
1157,1962,C,6,391,1.1402,1.4237,0.6392,0.2626,0.8051,0.7006,NA,4.9714
1160,1962,C,6,411,1.0583,1.4736,0.4694,0.3491,0.9584,0.9748,NA,5.2836
1162,1962,C,6,409,1.2527,0.9503,0.7347,0.2054,0.66,0.3439,NA,4.147
1164,1962,C,6,401,0.8464,1.1439,0.7,0.8684,0.8537,0.6001,NA,5.0125
1103,1963,C,6,376,1.0592,0.9841,0.7739,0.2804,0.6128,0.5998,0.0237,4.3339
1105,1963,C,6,386,0.9327,1.0839,1.0835,1.2307,0.8356,0.1724,0.0249,5.3637
1107,1963,C,6,366,0.738,0.7796,1.1447,1.1639,0.5666,0.2271,0.0325,4.6524
1122,1963,C,6,394,0.5386,0.6562,0.7215,0.9645,0.8304,0.3009,0.1548,4.1669
1134,1963,C,6,399,0.7647,0.6941,0.7323,1.1776,0.8597,0.2542,0.0493,4.5319
1043,1965,C,6,378,1.5137,1.4587,1.1967,0.6531,0.4573,0.2447,0.0231,5.5473
1047,1965,C,6,401,1.39,1.6722,0.8099,0.1917,0.373,0.9189,0.0628,5.4185
1049,1965,C,6,384,1.4983,1.1066,0.4539,0.4208,0.6222,0.672,0.1038,4.8776
1244,1967,C,6,373,1.54,1.1082,0.4559,1.2839,0.2034,0.3028,0.0756,4.9698
1245,1967,C,6,399,1.2487,0.7297,0.6594,1.1355,0.2303,0.6607,0.1649,4.8292
1247,1967,C,6,366,1.1115,0.5427,0.3895,1.1512,0.1717,0.69,0.1472,4.2038
1254,1967,C,6,406,1.2406,1.0614,0.62,1.2103,0.204,0.464,0.1187,4.919
1256,1967,C,6,432,1.1389,0.898,0.7005,1.0343,0.2966,0.5299,0.17,4.7682
1257,1967,C,6,389,1.1901,0.801,0.8769,0.876,0.1996,0.4628,0.14,4.5464
1259,1967,C,6,391,0.919,1.0645,0.3032,0.9466,0.5347,0.7103,0.3155,4.7938
1261,1967,C,6,363,1.3049,0.8708,0.6804,0.6788,0.3166,0.5,0.0788,4.4303
1262,1967,C,6,429,1.6092,0.4642,0.614,1.1905,0.272,0.7899,0.2339,5.1737
1263,1967,C,6,401,1.0622,1.2102,0.5561,1.1627,0.2221,0.7818,0.2562,5.2513
1268,1967,C,6,455,1.1456,0.8886,0.6295,1.1805,0.275,0.7298,0.2804,5.1294
1270,1967,C,6,434,1.4277,0.856,0.6396,1.1736,0.2505,0.4807,0.2234,5.0515
1271,1967,C,6,391,1.6981,0.8667,0.4373,1.137,0.2061,0.4622,0.1798,4.9872
1272,1967,C,6,338,0.9215,1.1544,0.5914,0.5193,0.4145,0.3322,0.2534,4.1867
1275,1967,C,6,345,1.1552,0.519,0.6832,0.7018,0.4078,0.8244,0.044,4.3354
964,1968,C,6,340,0.7817,0.4937,1.2819,0.5829,0.8066,0.2472,0.1267,4.3207
975,1968,C,6,333,0.5087,0.4678,1.0693,0.982,1.2797,0.3117,0.005,4.6242
984,1968,C,6,376,0.6595,0.7424,1.0257,0.3421,0.8077,0.3669,0.0081,3.9524
990,1968,C,6,368,0.8641,0.6891,1.2373,0.5406,0.9717,0.458,0.0155,4.7763
995,1968,C,6,371,0.5436,0.3868,1.5211,0.4876,1.1194,0.3103,0.025,4.3938
926,1969,C,6,381,1.1637,1.2597,0.7944,1.1319,0.3593,0.1648,0.151,5.0248
930,1969,C,6,386,1.1122,0.9428,0.6248,1.2319,0.7766,0.5065,0.0212,5.216
932,1969,C,6,394,1.1254,1.3833,0.6505,1.0876,0.6966,0.3008,0.0154,5.2596
937,1969,C,6,363,0.9164,1.2442,0.431,1.2278,0.3307,0.1581,0.0221,4.3303
942,1969,C,6,363,0.9373,0.8852,0.2699,0.9138,0.2393,0.1064,0.0176,3.3695
949,1969,C,6,351,0.7593,0.742,0.3645,0.676,0.1065,0.1501,0.0367,2.8351
952,1969,C,6,353,0.9797,1.3177,0.506,0.8722,0.5956,0.2354,0.056,4.5626
893,1971,E,6,343,0.9607,0.8219,0.1873,0.3599,0.5383,0.6618,0.0065,3.5364
894,1971,E,6,356,0.6226,1.0096,0.6737,0.4119,0.5103,0.4925,0.0014,3.722
900,1971,E,6,437,0.5691,1.0467,0.597,0.2639,0.4372,0.6904,0.0053,3.6096
904,1971,E,6,330,0.9723,0.5906,0.1749,0.227,0.6224,0.589,0.007,3.1832
906,1971,E,6,386,0.7715,0.4994,0.2665,0.2944,0.8288,0.6087,0.0124,3.2817
911,1971,E,6,427,0.543,1.2259,0.7675,0.1864,0.3883,1.0402,0.0112,4.1625
919,1971,E,6,406,1.077,0.8886,0.4097,0.1645,0.8008,0.6657,0.0087,4.015
863,1972,E,6,368,0.9171,0.7686,0.6665,0.9882,0.7246,0.3972,0.0131,4.4753
880,1972,E,6,391,0.8573,0.906,0.5321,0.7566,0.7923,0.3876,0.0075,4.2394
881,1972,E,6,381,0.5674,1.2175,0.3198,1.3908,0.4991,0.3023,0.0157,4.3126
884,1972,E,6,401,0.8893,0.9469,0.2665,0.9388,0.7184,0.4281,0.0106,4.1986
822,1973,E,6,323,1.0045,0.4945,0.9035,0.5419,0.244,0.117,0.0062,3.3116
827,1973,E,6,234,0.9393,0.2554,0.4381,0.433,0.359,0.1312,0.0043,2.5603
832,1973,E,6,381,0.4968,0.2993,1.3181,1.5351,0.5879,0.2038,0.0068,4.4478
836,1973,E,6,371,0.7641,0.8305,1.4046,1.271,0.5679,0.0825,0.007,4.9276
838,1973,E,6,325,0.6248,0.3398,0.8739,1.1789,0.4126,0.1506,0.0039,3.5845
840,1973,E,6,318,0.5628,0.392,1.5097,0.1891,0.2125,0.1367,0.0075,3.0103
850,1973,E,6,335,0.483,0.3256,1.0382,1.4216,0.5112,0.2574,0.0197,4.0567
853,1973,E,6,386,0.6273,0.673,1.1247,0.8917,0.5725,0.3366,0.0057,4.2315
855,1973,E,6,368,0.4397,0.5633,1.1322,0.8595,0.4638,0.2099,0.0106,3.679
790,1975,E,6,330,1.3968,1.2947,0.5305,0.2436,0.2185,0.5587,0.0093,4.2521
793,1975,E,6,323,1.2553,0.6466,0.3855,0.1498,0.0658,0.9087,0.0063,3.418
794,1975,E,6,320,0.9526,0.9225,0.3442,0.302,0.3323,0.7325,0.012,3.5981
801,1975,E,6,305,0.5572,1.2696,0.1398,0.4044,0.1056,0.5441,0.0128,3.0335
803,1975,E,6,305,0.6056,1.4848,0.3342,0.138,0.1078,0.2609,0.0036,2.9349
805,1975,E,6,305,0.7725,0.5647,0.6527,0.2728,0.2103,0.795,0.0031,3.2711
807,1975,E,6,302,0.7826,0.7557,0.3365,0.288,0.2531,0.6552,0.0138,3.0849
814,1975,E,6,290,0.8,0.4292,0.4374,0.3852,0.3596,0.5783,0.0149,3.0046
751,1976,E,6,335,0.8714,0.5788,0.1127,0.1261,0.5076,0.3381,0.0095,2.5442
752,1976,E,6,325,0.7691,0.2118,0.0959,0.2219,0.5255,0.2876,0.0075,2.1193
753,1976,E,6,358,0.4565,0.5759,0.2808,0.3578,0.6236,0.2503,0.0093,2.5542
754,1976,E,6,330,0.6162,0.3863,0.2613,0.2749,0.5487,0.3979,0.0082,2.4935
756,1976,E,6,358,0.9007,0.292,0.2383,0.2063,0.3923,0.376,0.0087,2.4143
757,1976,E,6,300,0.4261,0.1728,0.0842,0.0843,0.4033,0.1865,0.0168,1.374
759,1976,E,6,335,0.441,0.4753,0.1436,0.1355,0.5319,0.2708,0.0205,2.0186
760,1976,E,6,391,0.4472,0.5899,0.1744,0.149,0.5113,0.2343,0.0062,2.1123
761,1976,E,6,335,0.6186,0.1958,0.1773,0.2461,0.5059,0.404,0.0189,2.1666
762,1976,E,6,356,0.8165,0.485,0.2188,0.2106,0.3853,0.3041,0.005,2.4253
763,1976,E,6,320,0.5983,0.4634,0.1447,0.2327,0.5789,0.2148,0.0037,2.2365
765,1976,E,6,340,0.623,0.105,0.0948,0.1955,0.41,0.224,0.0103,1.6626
766,1976,E,6,333,0.9485,0.5161,0.1093,0.1528,0.5826,0.2249,0.0059,2.5401
767,1976,E,6,330,0.7834,0.1587,0.1835,0.1293,0.585,0.2927,0.0012,2.1338
769,1976,E,6,363,0.6227,0.4709,0.1412,0.2541,0.5877,0.2133,0.0287,2.3186
770,1976,E,6,353,1.0961,0.3624,0.2952,0.4904,0.9677,0.5921,0.0062,3.8101
771,1976,E,6,330,0.5367,0.5056,0.2356,0.2865,0.6242,0.4,0.0112,2.5998
772,1976,E,6,335,0.816,0.3253,0.1195,0.1928,0.5254,0.2719,0.0098,2.2607
773,1976,E,6,335,0.832,0.2708,0.2369,0.2087,0.6333,0.3597,0.0031,2.5445
774,1976,E,6,320,0.5522,0.3985,0.0617,0.0888,0.5902,0.316,0.0075,2.0149
775,1976,E,6,330,0.5617,0.6373,0.2026,0.3113,0.6685,0.3386,0.0076,2.7276
776,1976,E,6,343,0.6716,0.2648,0.2469,0.1356,0.4712,0.295,0.0103,2.0954
777,1976,E,6,343,0.6712,0.1761,0.1083,0.2659,0.3929,0.241,0.0069,1.8623
778,1976,E,6,353,0.6434,0.379,0.1384,0.1531,0.5323,0.2506,0.0143,2.1111
779,1976,E,6,350,0.2609,0.4519,0.0964,0.0901,0.5132,0.1969,0.007,1.6164
780,1976,E,6,318,0.7799,0.3523,0.0878,0.2417,0.5977,0.2139,0.0076,2.2809
781,1976,E,6,312,0.5524,0.5947,0.1131,0.211,0.5316,0.2528,0.0128,2.2684
782,1976,E,6,345,0.7438,0.476,0.1296,0.4267,0.6015,0.3131,0.0108,2.7015
783,1976,E,6,345,0.4858,0.2608,0.3467,0.1867,0.5257,0.2816,0.0118,2.0991
784,1976,E,6,373,0.9038,0.6336,0.0839,0.115,0.6174,0.2311,0.0039,2.5887
576,1985,E,6,422,0.9628,0.8468,0.6421,0.3606,0.5325,0.3937,0.3334,4.0719
579,1985,E,6,414,1.4093,1.7117,0.5807,0.3773,0.5967,0.4124,0.3902,5.4783
580,1985,E,6,432,0.984,1.1829,0.8441,0.5578,0.7895,0.5752,0.2252,5.1587
581,1985,E,6,465,1.1018,0.8534,0.743,0.321,0.6876,0.4577,0.4223,4.5868
582,1985,E,6,396,1.1394,1.5008,0.7566,0.3047,0.3863,0.3742,0.2131,4.6751
583,1985,E,6,373,0.9735,1.2102,0.945,0.6923,0.5791,0.268,0.2428,4.9109
586,1985,E,6,401,0.709,1.3856,1.0594,0.8439,0.7171,0.4054,0.2332,5.3536
590,1985,E,6,399,0.7943,1.3055,0.9222,0.5467,0.5365,0.233,0.2521,4.5903
594,1985,E,6,447,0.8036,0.9735,0.9713,0.3586,1.0218,0.5777,0.4927,5.1992
601,1985,E,6,381,0.7785,1.1384,0.9149,0.6889,0.5535,0.339,0.253,4.6662
605,1985,E,6,432,1.2201,0.9292,0.9499,0.5478,0.6635,0.7182,0.4235,5.4522
609,1985,E,6,434,1.4048,0.9847,0.7438,0.3871,0.7455,0.5324,0.4645,5.2628
610,1985,E,6,394,1.1175,1.236,0.8527,0.7303,0.6876,0.3962,0.1385,5.1588
559,1986,E,6,406,0.8043,1.0401,0.9892,0.9466,0.3468,0.2176,0.4252,4.7698
561,1986,E,6,434,0.7265,1.2271,0.9267,0.923,0.5933,0.2883,0.3539,5.0388
1811,1990,C,6,500,1.0792,1.0657,0.9983,0.9762,0.8025,0.5078,0.3869,5.8166
