site,sitenum,day,month,year,sl,age,age2
Altea,9,30,8,2007,20.87,0,0.079452055
Altea,9,30,8,2007,21.38,0,0.079452055
Altea,9,30,8,2007,21.73,0,0.079452055
Altea,9,30,8,2007,21.75,0,0.079452055
Altea,9,30,8,2007,21.82,0,0.079452055
Altea,9,30,8,2007,21.82,0,0.079452055
Altea,9,30,8,2007,22.31,0,0.079452055
Altea,9,30,8,2007,22.87,0,0.079452055
Altea,9,30,8,2007,22.99,0,0.079452055
Altea,9,30,8,2007,23.1,0,0.079452055
Altea,9,30,8,2007,24.97,0,0.079452055
Altea,9,30,8,2007,25.59,0,0.079452055
Altea,9,30,8,2007,25.78,0,0.079452055
Altea,9,30,8,2007,25.89,0,0.079452055
Altea,9,30,8,2007,8.59,0,0.079452055
Altea,9,30,8,2007,9.73,0,0.079452055
Altea,9,30,8,2007,10.85,0,0.079452055
Altea,9,30,8,2007,11.13,0,0.079452055
Altea,9,30,8,2007,11.24,0,0.079452055
Altea,9,30,8,2007,11.27,0,0.079452055
Altea,9,30,8,2007,11.48,0,0.079452055
Altea,9,30,8,2007,11.59,0,0.079452055
Altea,9,30,8,2007,11.82,0,0.079452055
Altea,9,26,9,2007,10.44,0,0.153424658
Altea,9,26,9,2007,11.99,0,0.153424658
Altea,9,26,9,2007,12.04,0,0.153424658
Altea,9,26,9,2007,12.07,0,0.153424658
Altea,9,26,9,2007,12.09,0,0.153424658
Altea,9,26,9,2007,12.12,0,0.153424658
Altea,9,26,9,2007,12.12,0,0.153424658
Altea,9,26,9,2007,12.24,0,0.153424658
Altea,9,26,9,2007,12.25,0,0.153424658
Altea,9,26,9,2007,12.37,0,0.153424658
Altea,9,26,9,2007,12.54,0,0.153424658
Altea,9,26,9,2007,12.55,0,0.153424658
Altea,9,26,9,2007,12.55,0,0.153424658
Altea,9,26,9,2007,12.56,0,0.153424658
Altea,9,26,9,2007,12.56,0,0.153424658
Altea,9,26,9,2007,12.56,0,0.153424658
Altea,9,26,9,2007,12.6,0,0.153424658
Altea,9,26,9,2007,12.6,0,0.153424658
Altea,9,26,9,2007,12.76,0,0.153424658
Altea,9,26,9,2007,12.77,0,0.153424658
Altea,9,26,9,2007,12.78,0,0.153424658
Altea,9,26,9,2007,12.82,0,0.153424658
Altea,9,26,9,2007,12.96,0,0.153424658
Altea,9,26,9,2007,12.98,0,0.153424658
Altea,9,26,9,2007,13.05,0,0.153424658
Altea,9,26,9,2007,13.09,0,0.153424658
Altea,9,26,9,2007,13.14,0,0.153424658
Altea,9,26,9,2007,13.27,0,0.153424658
Altea,9,26,9,2007,13.35,0,0.153424658
Altea,9,26,9,2007,13.39,0,0.153424658
Altea,9,26,9,2007,13.42,0,0.153424658
Altea,9,26,9,2007,13.49,0,0.153424658
Altea,9,26,9,2007,13.57,0,0.153424658
Altea,9,26,9,2007,13.6,0,0.153424658
Altea,9,26,9,2007,13.62,0,0.153424658
Altea,9,26,9,2007,13.65,0,0.153424658
Altea,9,26,9,2007,13.74,0,0.153424658
Altea,9,26,9,2007,13.82,0,0.153424658
Altea,9,26,9,2007,13.89,0,0.153424658
Altea,9,26,9,2007,13.94,0,0.153424658
Altea,9,26,9,2007,13.98,0,0.153424658
Altea,9,26,9,2007,13.99,0,0.153424658
Altea,9,26,9,2007,14.07,0,0.153424658
Altea,9,26,9,2007,14.12,0,0.153424658
Altea,9,26,9,2007,14.12,0,0.153424658
Altea,9,26,9,2007,14.19,0,0.153424658
Altea,9,26,9,2007,14.22,0,0.153424658
Altea,9,26,9,2007,14.27,0,0.153424658
Altea,9,26,9,2007,14.38,0,0.153424658
Altea,9,26,9,2007,14.44,0,0.153424658
Altea,9,26,9,2007,14.45,0,0.153424658
Altea,9,26,9,2007,14.53,0,0.153424658
Altea,9,26,9,2007,14.57,0,0.153424658
Altea,9,26,9,2007,14.65,0,0.153424658
Altea,9,26,9,2007,14.72,0,0.153424658
Altea,9,26,9,2007,14.75,0,0.153424658
Altea,9,26,9,2007,14.87,0,0.153424658
Altea,9,26,9,2007,14.88,0,0.153424658
Altea,9,26,9,2007,14.91,0,0.153424658
Altea,9,26,9,2007,14.91,0,0.153424658
Altea,9,26,9,2007,14.92,0,0.153424658
Altea,9,26,9,2007,14.92,0,0.153424658
Altea,9,26,9,2007,14.97,0,0.153424658
Altea,9,26,9,2007,15.02,0,0.153424658
Altea,9,26,9,2007,15.07,0,0.153424658
Altea,9,26,9,2007,15.13,0,0.153424658
Altea,9,26,9,2007,15.24,0,0.153424658
Altea,9,26,9,2007,15.28,0,0.153424658
Altea,9,26,9,2007,15.35,0,0.153424658
Altea,9,26,9,2007,15.36,0,0.153424658
Altea,9,26,9,2007,15.44,0,0.153424658
Altea,9,26,9,2007,15.56,0,0.153424658
Altea,9,26,9,2007,15.58,0,0.153424658
Altea,9,26,9,2007,15.61,0,0.153424658
Altea,9,26,9,2007,15.63,0,0.153424658
Altea,9,26,9,2007,15.65,0,0.153424658
Altea,9,26,9,2007,15.77,0,0.153424658
Altea,9,26,9,2007,15.94,0,0.153424658
Altea,9,26,9,2007,15.94,0,0.153424658
Altea,9,26,9,2007,15.95,0,0.153424658
Altea,9,26,9,2007,15.97,0,0.153424658
Altea,9,26,9,2007,16,0,0.153424658
Altea,9,26,9,2007,16,0,0.153424658
Altea,9,26,9,2007,16.21,0,0.153424658
Altea,9,26,9,2007,16.25,0,0.153424658
Altea,9,26,9,2007,16.29,0,0.153424658
Altea,9,26,9,2007,16.29,0,0.153424658
Altea,9,26,9,2007,16.32,0,0.153424658
Altea,9,26,9,2007,16.34,0,0.153424658
Altea,9,26,9,2007,16.42,0,0.153424658
Altea,9,26,9,2007,16.42,0,0.153424658
Altea,9,26,9,2007,16.43,0,0.153424658
Altea,9,26,9,2007,16.48,0,0.153424658
Altea,9,26,9,2007,16.57,0,0.153424658
Altea,9,26,9,2007,16.6,0,0.153424658
Altea,9,26,9,2007,16.79,0,0.153424658
Altea,9,26,9,2007,16.91,0,0.153424658
Altea,9,26,9,2007,16.98,0,0.153424658
Altea,9,26,9,2007,16.98,0,0.153424658
Altea,9,26,9,2007,17,0,0.153424658
Altea,9,26,9,2007,17.01,0,0.153424658
Altea,9,26,9,2007,17.03,0,0.153424658
Altea,9,26,9,2007,17.15,0,0.153424658
Altea,9,26,9,2007,17.36,0,0.153424658
Altea,9,26,9,2007,17.39,0,0.153424658
Altea,9,26,9,2007,17.41,0,0.153424658
Altea,9,26,9,2007,17.45,0,0.153424658
Altea,9,26,9,2007,17.46,0,0.153424658
Altea,9,26,9,2007,17.53,0,0.153424658
Altea,9,26,9,2007,17.55,0,0.153424658
Altea,9,26,9,2007,17.61,0,0.153424658
Altea,9,26,9,2007,17.75,0,0.153424658
Altea,9,26,9,2007,17.75,0,0.153424658
Altea,9,26,9,2007,17.87,0,0.153424658
Altea,9,26,9,2007,17.88,0,0.153424658
Altea,9,26,9,2007,17.94,0,0.153424658
Altea,9,26,9,2007,17.96,0,0.153424658
Altea,9,26,9,2007,18.03,0,0.153424658
Altea,9,26,9,2007,18.03,0,0.153424658
Altea,9,26,9,2007,18.19,0,0.153424658
Altea,9,26,9,2007,18.39,0,0.153424658
Altea,9,26,9,2007,18.49,0,0.153424658
Altea,9,26,9,2007,18.5,0,0.153424658
Altea,9,26,9,2007,18.54,0,0.153424658
Altea,9,26,9,2007,18.67,0,0.153424658
Altea,9,26,9,2007,18.81,0,0.153424658
Altea,9,26,9,2007,18.82,0,0.153424658
Altea,9,26,9,2007,18.9,0,0.153424658
Altea,9,26,9,2007,19.91,0,0.153424658
Altea,9,26,9,2007,19.95,0,0.153424658
Altea,9,26,9,2007,20.07,0,0.153424658
Altea,9,26,9,2007,20.21,0,0.153424658
Altea,9,26,9,2007,21.2,0,0.153424658
Altea,9,26,9,2007,22.04,0,0.153424658
Altea,9,26,9,2007,22.12,0,0.153424658
Altea,9,26,9,2007,23.17,0,0.153424658
Altea,9,26,9,2007,23.38,0,0.153424658
Altea,9,26,9,2007,23.6,0,0.153424658
Altea,9,26,9,2007,24.46,0,0.153424658
Altea,9,26,9,2007,25.43,0,0.153424658
Altea,9,26,9,2007,26.11,0,0.153424658
Altea,9,26,9,2007,26.71,0,0.153424658
Altea,9,26,9,2007,26.76,0,0.153424658
Altea,9,26,9,2007,29.28,0,0.153424658
Altea,9,26,9,2007,10.21,0,0.153424658
Altea,9,26,9,2007,10.31,0,0.153424658
Altea,9,26,9,2007,11.46,0,0.153424658
Altea,9,26,9,2007,11.6,0,0.153424658
Altea,9,26,9,2007,11.62,0,0.153424658
Altea,9,26,9,2007,11.62,0,0.153424658
Altea,9,8,2,2007,34.36,1,1.523287671
Altea,9,20,3,2007,32.02,1,1.632876712
Altea,9,20,3,2007,32.05,1,1.632876712
Altea,9,20,3,2007,32.09,1,1.632876712
Altea,9,20,3,2007,32.2,1,1.632876712
Altea,9,20,3,2007,32.26,1,1.632876712
Altea,9,20,3,2007,32.33,1,1.632876712
Altea,9,20,3,2007,32.4,1,1.632876712
Altea,9,20,3,2007,32.42,1,1.632876712
Altea,9,20,3,2007,32.6,1,1.632876712
Altea,9,20,3,2007,33.28,1,1.632876712
Altea,9,20,3,2007,33.96,1,1.632876712
Altea,9,20,3,2007,34.17,1,1.632876712
Altea,9,20,3,2007,34.52,1,1.632876712
Altea,9,20,3,2007,35.04,1,1.632876712
Altea,9,20,3,2007,35.41,1,1.632876712
Altea,9,20,3,2007,39.94,1,1.632876712
Altea,9,24,4,2007,19,1,0.728767123
Altea,9,24,4,2007,19.77,1,0.728767123
Altea,9,24,4,2007,20.95,1,0.728767123
Altea,9,24,4,2007,21.05,1,0.728767123
Altea,9,24,4,2007,21.29,1,0.728767123
Altea,9,24,4,2007,21.4,1,0.728767123
Altea,9,24,4,2007,21.6,1,0.728767123
Altea,9,24,4,2007,21.84,1,0.728767123
Altea,9,24,4,2007,22.17,1,0.728767123
Altea,9,24,4,2007,22.36,1,0.728767123
Altea,9,24,4,2007,22.53,1,0.728767123
Altea,9,24,4,2007,22.56,1,0.728767123
Altea,9,24,4,2007,22.65,1,0.728767123
Altea,9,24,4,2007,22.83,1,0.728767123
Altea,9,24,4,2007,23.18,1,0.728767123
Altea,9,24,4,2007,23.69,1,0.728767123
Altea,9,24,4,2007,24.62,1,0.728767123
Altea,9,24,4,2007,25.42,1,0.728767123
Altea,9,24,4,2007,25.5,1,0.728767123
Altea,9,24,4,2007,25.59,1,0.728767123
Altea,9,24,4,2007,25.61,1,0.728767123
Altea,9,24,4,2007,26.16,1,0.728767123
Altea,9,24,4,2007,26.82,1,0.728767123
Altea,9,24,4,2007,27.56,1,0.728767123
Altea,9,24,4,2007,27.64,1,0.728767123
Altea,9,24,4,2007,27.8,1,0.728767123
Altea,9,24,4,2007,27.91,1,0.728767123
Altea,9,24,4,2007,28.04,1,0.728767123
Altea,9,24,4,2007,28.05,1,0.728767123
Altea,9,24,4,2007,28.2,1,0.728767123
Altea,9,24,4,2007,28.24,1,0.728767123
Altea,9,24,4,2007,28.7,1,0.728767123
Altea,9,24,4,2007,28.76,1,0.728767123
Altea,9,24,4,2007,28.88,1,0.728767123
Altea,9,24,4,2007,28.93,1,0.728767123
Altea,9,24,4,2007,29.33,1,0.728767123
Altea,9,24,4,2007,29.56,1,0.728767123
Altea,9,24,4,2007,29.77,1,0.728767123
Altea,9,24,4,2007,30,1,0.728767123
Altea,9,24,4,2007,30.35,1,0.728767123
Altea,9,24,4,2007,30.43,1,0.728767123
Altea,9,24,4,2007,30.87,1,0.728767123
Altea,9,24,4,2007,30.87,1,0.728767123
Altea,9,24,4,2007,30.89,1,0.728767123
Altea,9,24,4,2007,30.96,1,0.728767123
Altea,9,24,4,2007,30.96,1,0.728767123
Altea,9,24,4,2007,31.03,1,0.728767123
Altea,9,24,4,2007,31.25,1,0.728767123
Altea,9,24,4,2007,31.37,1,0.728767123
Altea,9,24,4,2007,31.45,1,0.728767123
Altea,9,24,4,2007,31.47,1,0.728767123
Altea,9,24,4,2007,31.52,1,0.728767123
Altea,9,24,4,2007,31.58,1,0.728767123
Altea,9,24,4,2007,31.65,1,0.728767123
Altea,9,24,4,2007,31.66,1,0.728767123
Altea,9,24,4,2007,31.8,1,0.728767123
Altea,9,24,4,2007,31.9,1,0.728767123
Altea,9,24,4,2007,31.92,1,0.728767123
Altea,9,24,4,2007,32.38,1,0.728767123
Altea,9,24,4,2007,32.45,1,0.728767123
Altea,9,24,4,2007,32.51,1,0.728767123
Altea,9,24,4,2007,33.02,1,0.728767123
Altea,9,30,5,2007,26.35,1,0.82739726
Altea,9,30,5,2007,32.25,1,0.82739726
Altea,9,30,5,2007,32.98,1,0.82739726
Altea,9,30,5,2007,33.4,1,0.82739726
Altea,9,30,5,2007,33.49,1,0.82739726
Altea,9,30,5,2007,34.54,1,0.82739726
Altea,9,30,5,2007,34.9,1,0.82739726
Altea,9,30,5,2007,35.16,1,0.82739726
Altea,9,30,5,2007,35.26,1,0.82739726
Altea,9,30,5,2007,35.51,1,0.82739726
Altea,9,30,5,2007,35.66,1,0.82739726
Altea,9,30,5,2007,36.03,1,0.82739726
Altea,9,30,5,2007,36.41,1,0.82739726
Altea,9,30,5,2007,36.51,1,0.82739726
Altea,9,30,5,2007,37.48,1,0.82739726
Altea,9,30,5,2007,37.68,1,0.82739726
Altea,9,30,5,2007,37.76,1,0.82739726
Altea,9,30,5,2007,38.05,1,0.82739726
Altea,9,30,5,2007,38.32,1,0.82739726
Altea,9,30,5,2007,38.46,1,0.82739726
Altea,9,30,5,2007,38.82,1,0.82739726
Altea,9,30,5,2007,38.86,1,0.82739726
Altea,9,30,5,2007,38.9,1,0.82739726
Altea,9,26,6,2007,29.19,1,0.901369863
Altea,9,26,6,2007,35.29,1,0.901369863
Altea,9,26,6,2007,37.66,1,0.901369863
Altea,9,26,6,2007,38.46,1,0.901369863
Altea,9,26,6,2007,39.45,1,0.901369863
Altea,9,23,7,2007,28.42,1,0.975342466
Altea,9,23,7,2007,28.43,1,0.975342466
Altea,9,23,7,2007,28.73,1,0.975342466
Altea,9,23,7,2007,28.79,1,0.975342466
Altea,9,23,7,2007,28.81,1,0.975342466
Altea,9,23,7,2007,28.91,1,0.975342466
Altea,9,23,7,2007,28.98,1,0.975342466
Altea,9,23,7,2007,29.11,1,0.975342466
Altea,9,23,7,2007,29.19,1,0.975342466
Altea,9,23,7,2007,29.7,1,0.975342466
Altea,9,23,7,2007,29.76,1,0.975342466
Altea,9,23,7,2007,29.86,1,0.975342466
Altea,9,23,7,2007,30.8,1,0.975342466
Altea,9,23,7,2007,30.87,1,0.975342466
Altea,9,23,7,2007,30.93,1,0.975342466
Altea,9,23,7,2007,30.94,1,0.975342466
Altea,9,23,7,2007,31.42,1,0.975342466
Altea,9,23,7,2007,32.25,1,0.975342466
Altea,9,23,7,2007,32.6,1,0.975342466
Altea,9,23,7,2007,33.11,1,0.975342466
Altea,9,23,7,2007,33.96,1,0.975342466
Altea,9,30,8,2007,30.11,1,1.079452055
Altea,9,26,9,2007,32.45,1,1.153424658
Altea,9,26,9,2007,33.02,1,1.153424658
Altea,9,24,4,2007,37.76,2,1.728767123
Altea,9,30,5,2007,39.25,2,1.82739726
Altea,9,30,5,2007,39.91,2,1.82739726
Altea,9,30,5,2007,40.14,2,1.82739726
Altea,9,26,6,2007,39.55,2,1.901369863
Altea,9,26,6,2007,39.74,2,1.901369863
Altea,9,26,6,2007,40.8,2,1.901369863
Altea,9,26,6,2007,41.75,2,1.901369863
Altea,9,26,6,2007,42.52,2,1.901369863
Altea,9,26,6,2007,43.34,2,1.901369863
Altea,9,26,6,2007,45.27,2,1.901369863
Altea,9,23,7,2007,38.97,2,1.975342466
Altea,9,23,7,2007,39.24,2,1.975342466
Altea,9,23,7,2007,40.23,2,1.975342466
Altea,9,23,7,2007,41.1,2,1.975342466
Altea,9,23,7,2007,41.37,2,1.975342466
Altea,9,23,7,2007,42.08,2,1.975342466
Altea,9,23,7,2007,42.19,2,1.975342466
Altea,9,23,7,2007,43,2,1.975342466
Altea,9,23,7,2007,43.29,2,1.975342466
Altea,9,23,7,2007,43.73,2,1.975342466
Altea,9,23,7,2007,44.2,2,1.975342466
Altea,9,30,8,2007,41.72,2,2.079452055
Altea,9,30,8,2007,43.53,2,2.079452055
Altea,9,26,9,2007,39.16,2,2.153424658
Bourdigou,3,13,2,2007,13.6,0,0.536986301
Bourdigou,3,13,2,2007,13.62,0,0.536986301
Bourdigou,3,13,2,2007,14.26,0,0.536986301
Bourdigou,3,13,2,2007,14.76,0,0.536986301
Bourdigou,3,13,2,2007,15.34,0,0.536986301
Bourdigou,3,13,2,2007,16.01,0,0.536986301
Bourdigou,3,13,2,2007,16.71,0,0.536986301
Bourdigou,3,13,2,2007,17.57,0,0.536986301
Bourdigou,3,13,2,2007,17.64,0,0.536986301
Bourdigou,3,13,2,2007,17.76,0,0.536986301
Bourdigou,3,13,2,2007,17.83,0,0.536986301
Bourdigou,3,13,2,2007,17.91,0,0.536986301
Bourdigou,3,13,2,2007,17.98,0,0.536986301
Bourdigou,3,13,2,2007,18.12,0,0.536986301
Bourdigou,3,13,2,2007,18.17,0,0.536986301
Bourdigou,3,13,2,2007,18.18,0,0.536986301
Bourdigou,3,13,2,2007,18.46,0,0.536986301
Bourdigou,3,13,2,2007,18.5,0,0.536986301
Bourdigou,3,13,2,2007,18.86,0,0.536986301
Bourdigou,3,13,2,2007,19.07,0,0.536986301
Bourdigou,3,13,2,2007,19.44,0,0.536986301
Bourdigou,3,13,2,2007,19.69,0,0.536986301
Bourdigou,3,13,2,2007,19.7,0,0.536986301
Bourdigou,3,13,2,2007,20.12,0,0.536986301
Bourdigou,3,13,2,2007,20.37,0,0.536986301
Bourdigou,3,13,2,2007,20.75,0,0.536986301
Bourdigou,3,13,2,2007,21.09,0,0.536986301
Bourdigou,3,13,2,2007,21.75,0,0.536986301
Bourdigou,3,13,2,2007,21.81,0,0.536986301
Bourdigou,3,13,2,2007,22.79,0,0.536986301
Bourdigou,3,13,2,2007,22.81,0,0.536986301
Bourdigou,3,13,2,2007,23.02,0,0.536986301
Bourdigou,3,13,2,2007,23.27,0,0.536986301
Bourdigou,3,13,2,2007,23.3,0,0.536986301
Bourdigou,3,13,2,2007,24.01,0,0.536986301
Bourdigou,3,13,2,2007,24.35,0,0.536986301
Bourdigou,3,13,2,2007,25.85,0,0.536986301
Bourdigou,3,13,2,2007,25.95,0,0.536986301
Bourdigou,3,13,2,2007,27.16,0,0.536986301
Bourdigou,3,13,2,2007,27.82,0,0.536986301
Bourdigou,3,13,2,2007,27.95,0,0.536986301
Bourdigou,3,13,2,2007,27.99,0,0.536986301
Bourdigou,3,13,2,2007,28.64,0,0.536986301
Bourdigou,3,13,2,2007,28.75,0,0.536986301
Bourdigou,3,13,2,2007,29.58,0,0.536986301
Bourdigou,3,13,2,2007,29.63,0,0.536986301
Bourdigou,3,13,2,2007,29.68,0,0.536986301
Bourdigou,3,13,2,2007,30.04,0,0.536986301
Bourdigou,3,13,2,2007,31.94,0,0.536986301
Bourdigou,3,23,3,2007,12.8,0,0.64109589
Bourdigou,3,23,3,2007,14.24,0,0.64109589
Bourdigou,3,23,3,2007,15.1,0,0.64109589
Bourdigou,3,23,3,2007,15.47,0,0.64109589
Bourdigou,3,23,3,2007,15.58,0,0.64109589
Bourdigou,3,23,3,2007,16.35,0,0.64109589
Bourdigou,3,23,3,2007,16.46,0,0.64109589
Bourdigou,3,23,3,2007,16.51,0,0.64109589
Bourdigou,3,23,3,2007,16.79,0,0.64109589
Bourdigou,3,23,3,2007,17.07,0,0.64109589
Bourdigou,3,23,3,2007,17.39,0,0.64109589
Bourdigou,3,23,3,2007,17.55,0,0.64109589
Bourdigou,3,23,3,2007,17.68,0,0.64109589
Bourdigou,3,23,3,2007,17.78,0,0.64109589
Bourdigou,3,23,3,2007,17.97,0,0.64109589
Bourdigou,3,23,3,2007,18.05,0,0.64109589
Bourdigou,3,23,3,2007,18.49,0,0.64109589
Bourdigou,3,23,3,2007,18.68,0,0.64109589
Bourdigou,3,23,3,2007,18.93,0,0.64109589
Bourdigou,3,23,3,2007,18.94,0,0.64109589
Bourdigou,3,23,3,2007,19.13,0,0.64109589
Bourdigou,3,23,3,2007,19.16,0,0.64109589
Bourdigou,3,23,3,2007,19.26,0,0.64109589
Bourdigou,3,23,3,2007,19.29,0,0.64109589
Bourdigou,3,23,3,2007,19.49,0,0.64109589
Bourdigou,3,23,3,2007,19.67,0,0.64109589
Bourdigou,3,23,3,2007,19.68,0,0.64109589
Bourdigou,3,23,3,2007,19.81,0,0.64109589
Bourdigou,3,23,3,2007,20.02,0,0.64109589
Bourdigou,3,23,3,2007,20.13,0,0.64109589
Bourdigou,3,23,3,2007,20.15,0,0.64109589
Bourdigou,3,23,3,2007,20.17,0,0.64109589
Bourdigou,3,23,3,2007,20.3,0,0.64109589
Bourdigou,3,23,3,2007,20.43,0,0.64109589
Bourdigou,3,23,3,2007,20.46,0,0.64109589
Bourdigou,3,23,3,2007,20.66,0,0.64109589
Bourdigou,3,23,3,2007,21.03,0,0.64109589
Bourdigou,3,23,3,2007,21.42,0,0.64109589
Bourdigou,3,23,3,2007,21.44,0,0.64109589
Bourdigou,3,23,3,2007,21.72,0,0.64109589
Bourdigou,3,23,3,2007,22.13,0,0.64109589
Bourdigou,3,23,3,2007,22.39,0,0.64109589
Bourdigou,3,23,3,2007,22.41,0,0.64109589
Bourdigou,3,23,3,2007,22.64,0,0.64109589
Bourdigou,3,23,3,2007,22.98,0,0.64109589
Bourdigou,3,23,3,2007,23.08,0,0.64109589
Bourdigou,3,23,3,2007,23.14,0,0.64109589
Bourdigou,3,23,3,2007,23.77,0,0.64109589
Bourdigou,3,23,3,2007,23.77,0,0.64109589
Bourdigou,3,23,3,2007,24.11,0,0.64109589
Bourdigou,3,23,3,2007,24.16,0,0.64109589
Bourdigou,3,23,3,2007,24.22,0,0.64109589
Bourdigou,3,23,3,2007,24.32,0,0.64109589
Bourdigou,3,23,3,2007,24.32,0,0.64109589
Bourdigou,3,23,3,2007,24.39,0,0.64109589
Bourdigou,3,23,3,2007,24.66,0,0.64109589
Bourdigou,3,23,3,2007,24.68,0,0.64109589
Bourdigou,3,23,3,2007,24.7,0,0.64109589
Bourdigou,3,23,3,2007,25.39,0,0.64109589
Bourdigou,3,23,3,2007,25.5,0,0.64109589
Bourdigou,3,23,3,2007,25.77,0,0.64109589
Bourdigou,3,23,3,2007,25.91,0,0.64109589
Bourdigou,3,23,3,2007,26.2,0,0.64109589
Bourdigou,3,23,3,2007,26.24,0,0.64109589
Bourdigou,3,23,3,2007,26.25,0,0.64109589
Bourdigou,3,23,3,2007,26.34,0,0.64109589
Bourdigou,3,23,3,2007,27.73,0,0.64109589
Bourdigou,3,23,3,2007,28.19,0,0.64109589
Bourdigou,3,23,3,2007,28.24,0,0.64109589
Bourdigou,3,23,3,2007,28.58,0,0.64109589
Bourdigou,3,23,3,2007,28.72,0,0.64109589
Bourdigou,3,23,3,2007,28.84,0,0.64109589
Bourdigou,3,23,3,2007,32.47,0,0.64109589
Bourdigou,3,23,3,2007,10.26,0,0.64109589
Bourdigou,3,1,6,2007,12.06,0,0.084931507
Bourdigou,3,1,6,2007,12.12,0,0.084931507
Bourdigou,3,1,6,2007,12.13,0,0.084931507
Bourdigou,3,1,6,2007,12.23,0,0.084931507
Bourdigou,3,1,6,2007,12.32,0,0.084931507
Bourdigou,3,1,6,2007,12.34,0,0.084931507
Bourdigou,3,1,6,2007,12.38,0,0.084931507
Bourdigou,3,1,6,2007,12.42,0,0.084931507
Bourdigou,3,1,6,2007,12.44,0,0.084931507
Bourdigou,3,1,6,2007,12.47,0,0.084931507
Bourdigou,3,1,6,2007,12.47,0,0.084931507
Bourdigou,3,1,6,2007,12.48,0,0.084931507
Bourdigou,3,1,6,2007,12.63,0,0.084931507
Bourdigou,3,1,6,2007,12.75,0,0.084931507
Bourdigou,3,1,6,2007,12.77,0,0.084931507
Bourdigou,3,1,6,2007,12.78,0,0.084931507
Bourdigou,3,1,6,2007,12.84,0,0.084931507
Bourdigou,3,1,6,2007,12.87,0,0.084931507
Bourdigou,3,1,6,2007,12.91,0,0.084931507
Bourdigou,3,1,6,2007,12.94,0,0.084931507
Bourdigou,3,1,6,2007,13,0,0.084931507
Bourdigou,3,1,6,2007,13.04,0,0.084931507
Bourdigou,3,1,6,2007,13.05,0,0.084931507
Bourdigou,3,1,6,2007,13.05,0,0.084931507
Bourdigou,3,1,6,2007,13.06,0,0.084931507
Bourdigou,3,1,6,2007,13.11,0,0.084931507
Bourdigou,3,1,6,2007,13.16,0,0.084931507
Bourdigou,3,1,6,2007,13.25,0,0.084931507
Bourdigou,3,1,6,2007,13.31,0,0.084931507
Bourdigou,3,1,6,2007,13.35,0,0.084931507
Bourdigou,3,1,6,2007,13.4,0,0.084931507
Bourdigou,3,1,6,2007,13.55,0,0.084931507
Bourdigou,3,1,6,2007,13.56,0,0.084931507
Bourdigou,3,1,6,2007,13.59,0,0.084931507
Bourdigou,3,1,6,2007,13.62,0,0.084931507
Bourdigou,3,1,6,2007,13.66,0,0.084931507
Bourdigou,3,1,6,2007,13.7,0,0.084931507
Bourdigou,3,1,6,2007,13.74,0,0.084931507
Bourdigou,3,1,6,2007,13.75,0,0.084931507
Bourdigou,3,1,6,2007,13.82,0,0.084931507
Bourdigou,3,1,6,2007,13.82,0,0.084931507
Bourdigou,3,1,6,2007,13.88,0,0.084931507
Bourdigou,3,1,6,2007,13.95,0,0.084931507
Bourdigou,3,1,6,2007,13.97,0,0.084931507
Bourdigou,3,1,6,2007,13.98,0,0.084931507
Bourdigou,3,1,6,2007,14.02,0,0.084931507
Bourdigou,3,1,6,2007,14.2,0,0.084931507
Bourdigou,3,1,6,2007,14.24,0,0.084931507
Bourdigou,3,1,6,2007,14.52,0,0.084931507
Bourdigou,3,1,6,2007,14.56,0,0.084931507
Bourdigou,3,1,6,2007,14.63,0,0.084931507
Bourdigou,3,1,6,2007,14.67,0,0.084931507
Bourdigou,3,1,6,2007,14.7,0,0.084931507
Bourdigou,3,1,6,2007,14.74,0,0.084931507
Bourdigou,3,1,6,2007,15,0,0.084931507
Bourdigou,3,1,6,2007,15.11,0,0.084931507
Bourdigou,3,1,6,2007,15.14,0,0.084931507
Bourdigou,3,1,6,2007,15.3,0,0.084931507
Bourdigou,3,1,6,2007,15.34,0,0.084931507
Bourdigou,3,1,6,2007,15.55,0,0.084931507
Bourdigou,3,1,6,2007,15.55,0,0.084931507
Bourdigou,3,1,6,2007,15.57,0,0.084931507
Bourdigou,3,1,6,2007,15.58,0,0.084931507
Bourdigou,3,1,6,2007,15.67,0,0.084931507
Bourdigou,3,1,6,2007,15.72,0,0.084931507
Bourdigou,3,1,6,2007,15.85,0,0.084931507
Bourdigou,3,1,6,2007,16.09,0,0.084931507
Bourdigou,3,1,6,2007,16.15,0,0.084931507
Bourdigou,3,1,6,2007,16.36,0,0.084931507
Bourdigou,3,1,6,2007,16.52,0,0.084931507
Bourdigou,3,1,6,2007,7.37,0,0.084931507
Bourdigou,3,1,6,2007,7.48,0,0.084931507
Bourdigou,3,1,6,2007,7.51,0,0.084931507
Bourdigou,3,1,6,2007,7.67,0,0.084931507
Bourdigou,3,1,6,2007,7.76,0,0.084931507
Bourdigou,3,1,6,2007,7.84,0,0.084931507
Bourdigou,3,1,6,2007,7.88,0,0.084931507
Bourdigou,3,1,6,2007,8.19,0,0.084931507
Bourdigou,3,1,6,2007,8.3,0,0.084931507
Bourdigou,3,1,6,2007,8.35,0,0.084931507
Bourdigou,3,1,6,2007,8.39,0,0.084931507
Bourdigou,3,1,6,2007,8.55,0,0.084931507
Bourdigou,3,1,6,2007,8.61,0,0.084931507
