lakeid,year4,sampledate,gearid,spname,length,weight,sex
TR,1982,7/29/1982,VGN038,CISCO,212,NA,NA
TR,1982,7/30/1982,VGN038,CISCO,214,NA,NA
TR,1982,7/30/1982,TRAMML,CISCO,223,NA,NA
TR,1982,7/30/1982,TRAMML,CISCO,227,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,151,25,NA
TR,1983,7/28/1983,VGN032,CISCO,154,29,NA
TR,1983,7/29/1983,VGN032,CISCO,159,30,NA
TR,1983,7/28/1983,VGN032,CISCO,160,30,NA
TR,1983,7/28/1983,VGN032,CISCO,157,30.6,NA
TR,1983,7/28/1983,VGN032,CISCO,157,33.1,NA
TR,1983,7/28/1983,VGN032,CISCO,160,34.1,NA
TR,1983,7/28/1983,VGN032,CISCO,166,35.5,NA
TR,1983,7/28/1983,VGN032,CISCO,165,37.3,NA
TR,1983,7/28/1983,VGN032,CISCO,169,40.6,NA
TR,1983,7/28/1983,VGN032,CISCO,174,40.7,NA
TR,1983,7/28/1983,VGN032,CISCO,174,42.5,NA
TR,1983,7/28/1983,VGN032,CISCO,175,42.8,NA
TR,1983,7/28/1983,VGN032,CISCO,179,44.9,NA
TR,1983,7/28/1983,VGN032,CISCO,172,45,NA
TR,1983,7/28/1983,VGN032,CISCO,180,46.5,NA
TR,1983,7/28/1983,VGN025,CISCO,186,46.6,NA
TR,1983,7/28/1983,VGN032,CISCO,183,48,NA
TR,1983,7/28/1983,VGN032,CISCO,188,50.5,NA
TR,1983,7/28/1983,VGN032,CISCO,193,51,NA
TR,1983,7/28/1983,VGN032,CISCO,186,52,NA
TR,1983,7/28/1983,VGN032,CISCO,191,53,NA
TR,1983,7/28/1983,VGN032,CISCO,194,53,NA
TR,1983,7/28/1983,VGN032,CISCO,195,55.9,NA
TR,1983,7/28/1983,VGN032,CISCO,196,57,NA
TR,1983,7/28/1983,VGN032,CISCO,204,61,NA
TR,1983,7/28/1983,VGN032,CISCO,201,62,NA
TR,1983,7/28/1983,VGN038,CISCO,205,63,NA
TR,1983,7/28/1983,VGN038,CISCO,211,65,NA
TR,1983,7/28/1983,VGN038,CISCO,220,66,NA
TR,1983,7/28/1983,VGN038,CISCO,205,67,NA
TR,1983,7/28/1983,VGN038,CISCO,211,68,NA
TR,1983,7/28/1983,VGN038,CISCO,213,69,NA
TR,1983,7/28/1983,VGN032,CISCO,204,69.5,NA
TR,1983,7/28/1983,VGN038,CISCO,207,69.5,NA
TR,1983,7/28/1983,VGN038,CISCO,220,71,NA
TR,1983,7/28/1983,VGN038,CISCO,213,72.5,NA
TR,1983,7/28/1983,VGN038,CISCO,215,73,NA
TR,1983,7/29/1983,VGN038,CISCO,222,74,NA
TR,1983,7/28/1983,VGN038,CISCO,220,78.5,NA
TR,1983,7/28/1983,VGN051,CISCO,225,88,NA
TR,1983,7/29/1983,VGN051,CISCO,235,105,NA
TR,1983,7/28/1983,VGN032,CISCO,160,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,163,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,163,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,163,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,163,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,164,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,164,NA,NA
TR,1983,7/28/1983,VGN032,CISCO,165,NA,NA
TR,1983,7/28/1983,VGN032,CISCO,165,NA,NA
TR,1983,7/28/1983,VGN032,CISCO,165,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,165,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,165,NA,NA
TR,1983,7/28/1983,VGN032,CISCO,166,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,166,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,166,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,167,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,167,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,168,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,170,NA,NA
TR,1983,7/28/1983,VGN032,CISCO,171,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,171,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,171,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,171,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,172,NA,NA
TR,1983,7/28/1983,VGN032,CISCO,173,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,173,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,173,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,173,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,173,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,174,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,174,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,175,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,175,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,175,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,175,NA,NA
TR,1983,7/28/1983,VGN032,CISCO,176,NA,NA
TR,1983,7/28/1983,VGN032,CISCO,176,NA,NA
TR,1983,7/28/1983,VGN032,CISCO,176,NA,NA
TR,1983,7/28/1983,VGN032,CISCO,176,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,176,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,176,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,176,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,176,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,176,NA,NA
TR,1983,7/28/1983,VGN032,CISCO,177,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,177,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,177,NA,NA
TR,1983,7/28/1983,VGN032,CISCO,178,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,178,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,178,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,178,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,178,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,178,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,178,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,179,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,179,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,179,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,179,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,179,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,179,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,179,NA,NA
TR,1983,7/28/1983,VGN032,CISCO,179,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,179,NA,NA
TR,1983,7/28/1983,VGN032,CISCO,180,NA,NA
TR,1983,7/28/1983,VGN032,CISCO,180,NA,NA
TR,1983,7/28/1983,VGN032,CISCO,180,NA,NA
TR,1983,7/28/1983,VGN032,CISCO,180,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,180,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,180,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,180,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,180,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,180,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,180,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,180,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,180,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,180,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,180,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,180,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,180,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,180,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,180,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,180,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,180,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,180,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,180,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,180,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,180,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,180,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,180,NA,NA
TR,1983,7/28/1983,VGN032,CISCO,181,NA,NA
TR,1983,7/28/1983,VGN032,CISCO,181,NA,NA
TR,1983,7/28/1983,VGN032,CISCO,181,NA,NA
TR,1983,7/28/1983,VGN032,CISCO,181,NA,NA
TR,1983,7/28/1983,VGN032,CISCO,181,NA,NA
TR,1983,7/28/1983,VGN032,CISCO,181,NA,NA
TR,1983,7/28/1983,VGN032,CISCO,181,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,181,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,181,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,181,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,181,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,181,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,181,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,181,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,181,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,181,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,181,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,181,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,181,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,181,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,181,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,181,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,181,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,181,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,181,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,181,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,181,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,181,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,181,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,181,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,181,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,181,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,181,NA,NA
TR,1983,7/28/1983,VGN032,CISCO,182,NA,NA
TR,1983,7/28/1983,VGN032,CISCO,182,NA,NA
TR,1983,7/28/1983,VGN032,CISCO,182,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,182,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,182,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,182,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,182,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,182,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,182,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,182,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,182,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,182,NA,NA
TR,1983,7/28/1983,VGN032,CISCO,183,NA,NA
TR,1983,7/28/1983,VGN032,CISCO,183,NA,NA
TR,1983,7/28/1983,VGN032,CISCO,183,NA,NA
TR,1983,7/28/1983,VGN032,CISCO,183,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,183,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,183,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,183,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,183,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,183,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,183,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,183,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,183,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,183,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,183,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,183,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,183,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,183,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,183,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,183,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,183,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,183,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,183,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,183,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,183,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,183,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,183,NA,NA
TR,1983,7/28/1983,VGN032,CISCO,184,NA,NA
TR,1983,7/28/1983,VGN032,CISCO,184,NA,NA
TR,1983,7/28/1983,VGN032,CISCO,184,NA,NA
TR,1983,7/28/1983,VGN032,CISCO,184,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,184,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,184,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,184,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,184,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,184,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,184,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,184,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,184,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,184,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,184,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,184,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,184,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,184,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,184,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,184,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,184,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,184,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,184,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,184,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,184,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,184,NA,NA
TR,1983,7/28/1983,VGN032,CISCO,185,NA,NA
TR,1983,7/28/1983,VGN032,CISCO,185,NA,NA
TR,1983,7/28/1983,VGN032,CISCO,185,NA,NA
TR,1983,7/28/1983,VGN032,CISCO,185,NA,NA
TR,1983,7/28/1983,VGN032,CISCO,185,NA,NA
TR,1983,7/28/1983,VGN032,CISCO,185,NA,NA
TR,1983,7/28/1983,VGN032,CISCO,185,NA,NA
TR,1983,7/28/1983,VGN032,CISCO,185,NA,NA
TR,1983,7/28/1983,VGN032,CISCO,185,NA,NA
TR,1983,7/28/1983,VGN032,CISCO,185,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,185,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,185,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,185,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,185,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,185,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,185,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,185,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,185,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,185,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,185,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,185,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,185,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,185,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,185,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,185,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,185,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,185,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,185,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,185,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,185,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,185,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,185,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,185,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,185,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,185,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,185,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,185,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,185,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,185,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,185,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,185,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,185,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,185,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,185,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,185,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,185,NA,NA
TR,1983,7/28/1983,VGN032,CISCO,185,NA,NA
TR,1983,7/28/1983,VGN032,CISCO,185,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,185,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,185,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,185,NA,NA
TR,1983,7/28/1983,VGN032,CISCO,186,NA,NA
TR,1983,7/28/1983,VGN032,CISCO,186,NA,NA
TR,1983,7/28/1983,VGN032,CISCO,186,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,186,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,186,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,186,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,186,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,186,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,186,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,186,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,186,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,186,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,186,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,186,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,186,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,186,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,186,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,186,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,186,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,186,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,186,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,186,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,186,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,186,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,186,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,186,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,186,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,186,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,186,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,186,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,186,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,186,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,186,NA,NA
TR,1983,7/28/1983,VGN032,CISCO,187,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,187,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,187,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,187,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,187,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,187,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,187,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,187,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,187,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,187,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,187,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,187,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,187,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,187,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,187,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,187,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,187,NA,NA
TR,1983,7/28/1983,VGN032,CISCO,188,NA,NA
TR,1983,7/28/1983,VGN032,CISCO,188,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,188,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,188,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,188,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,188,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,188,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,188,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,188,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,188,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,188,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,188,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,188,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,188,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,188,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,188,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,188,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,188,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,188,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,188,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,188,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,188,NA,NA
TR,1983,7/28/1983,VGN032,CISCO,189,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,189,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,189,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,189,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,189,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,189,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,189,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,189,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,189,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,189,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,189,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,189,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,189,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,189,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,189,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,189,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,189,NA,NA
TR,1983,7/28/1983,VGN032,CISCO,190,NA,NA
TR,1983,7/28/1983,VGN032,CISCO,190,NA,NA
TR,1983,7/28/1983,VGN032,CISCO,190,NA,NA
TR,1983,7/28/1983,VGN032,CISCO,190,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,190,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,190,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,190,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,190,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,190,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,190,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,190,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,190,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,190,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,190,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,190,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,190,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,190,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,190,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,190,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,190,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,190,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,190,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,190,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,190,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,190,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,190,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,190,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,190,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,190,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,190,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,190,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,190,NA,NA
TR,1983,7/28/1983,VGN032,CISCO,191,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,191,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,191,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,191,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,191,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,191,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,191,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,191,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,191,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,191,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,191,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,191,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,191,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,191,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,191,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,191,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,191,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,191,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,191,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,191,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,191,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,191,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,191,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,191,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,191,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,191,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,191,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,191,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,191,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,191,NA,NA
TR,1983,7/28/1983,VGN032,CISCO,192,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,192,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,192,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,192,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,192,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,192,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,192,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,192,NA,NA
TR,1983,7/29/1983,VGN038,CISCO,192,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,193,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,193,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,193,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,193,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,193,NA,NA
TR,1983,7/28/1983,VGN038,CISCO,193,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,193,NA,NA
TR,1983,7/29/1983,VGN032,CISCO,193,NA,NA
