ID	Year	Sex	Est.Age	TL	Scale.Rad	Dist.Ann	BC.Age	BC.Len
2000.10926.F	2000	F	5	535.9	5.6	5.1	5	487.47
2000.10927.F	2000	F	8	586.7	6.4	1	1	86.22
2000.10927.F	2000	F	8	586.7	6.4	2	2	178.9
2000.10927.F	2000	F	8	586.7	6.4	3.1	3	280.85
2000.10927.F	2000	F	8	586.7	6.4	4.1	4	373.53
2000.10927.F	2000	F	8	586.7	6.4	4.7	5	429.14
2000.10927.F	2000	F	8	586.7	6.4	5.5	6	503.29
2000.10927.F	2000	F	8	586.7	6.4	6.1	7	558.9
2000.10927.F	2000	F	8	586.7	6.4	6.3	8	577.43
2000.10930.F	2000	F	5	520.7	5.4	1.3	1	120.45
2000.10930.F	2000	F	5	520.7	5.4	2.2	2	208.31
2000.10930.F	2000	F	5	520.7	5.4	3.3	3	315.69
2000.10930.F	2000	F	5	520.7	5.4	4.6	4	442.6
2000.10930.F	2000	F	5	520.7	5.4	5.1	5	491.41
2000.10931.F	2000	F	5	485.1	5.2	1	1	88.07
2000.10931.F	2000	F	5	485.1	5.2	1.9	2	173.15
2000.10931.F	2000	F	5	485.1	5.2	3.1	3	286.59
2000.10931.F	2000	F	5	485.1	5.2	4.2	4	390.57
2000.10931.F	2000	F	5	485.1	5.2	4.9	5	456.74
2000.10933.F	2000	F	3	431.8	4.7	1.4	1	124.09
2000.10933.F	2000	F	3	431.8	4.7	3	2	273.28
2000.10933.F	2000	F	3	431.8	4.7	4.1	3	375.85
2000.10936.F	2000	F	12	642.6	7	1.8	1	160.44
2000.10936.F	2000	F	12	642.6	7	3.2	2	290.25
2000.10936.F	2000	F	12	642.6	7	4	3	364.43
2000.10936.F	2000	F	12	642.6	7	4.9	4	447.88
2000.10936.F	2000	F	12	642.6	7	5.7	5	522.06
2000.10936.F	2000	F	12	642.6	7	6	6	549.88
2000.10936.F	2000	F	12	642.6	7	6.3	7	577.69
2000.10936.F	2000	F	12	642.6	7	6.4	8	586.97
2000.10936.F	2000	F	12	642.6	7	6.5	9	596.24
2000.10936.F	2000	F	12	642.6	7	6.6	10	605.51
2000.10936.F	2000	F	12	642.6	7	6.8	11	624.06
2000.10936.F	2000	F	12	642.6	7	6.9	12	633.33
2000.10937.F	2000	F	13	622.3	5.9	1.2	1	121.42
2000.10937.F	2000	F	13	622.3	5.9	2.4	2	249.31
2000.10937.F	2000	F	13	622.3	5.9	2.9	3	302.59
2000.10937.F	2000	F	13	622.3	5.9	3.4	4	355.88
2000.10937.F	2000	F	13	622.3	5.9	3.9	5	409.16
2000.10937.F	2000	F	13	622.3	5.9	4.3	6	451.79
2000.10937.F	2000	F	13	622.3	5.9	4.7	7	494.42
2000.10937.F	2000	F	13	622.3	5.9	4.9	8	515.73
2000.10937.F	2000	F	13	622.3	5.9	5.2	9	547.7
2000.10937.F	2000	F	13	622.3	5.9	5.4	10	569.02
2000.10937.F	2000	F	13	622.3	5.9	5.6	11	590.33
2000.10937.F	2000	F	13	622.3	5.9	5.7	12	600.99
2000.10937.F	2000	F	13	622.3	5.9	5.8	13	611.64
2000.10938.F	2000	F	7	576.6	5.8	1.1	1	104.12
2000.10938.F	2000	F	7	576.6	5.8	2.1	2	204.65
2000.10938.F	2000	F	7	576.6	5.8	3.5	3	345.39
2000.10938.F	2000	F	7	576.6	5.8	4.3	4	425.81
2000.10938.F	2000	F	7	576.6	5.8	4.9	5	486.13
2000.10938.F	2000	F	7	576.6	5.8	5.5	6	546.44
2000.10938.F	2000	F	7	576.6	5.8	5.7	7	566.55
2000.10939.F	2000	F	7	594.4	5.1	0.9	1	99.57
2000.10939.F	2000	F	7	594.4	5.1	1.9	2	217.39
2000.10939.F	2000	F	7	594.4	5.1	2.9	3	335.21
2000.10939.F	2000	F	7	594.4	5.1	3.8	4	441.24
2000.10939.F	2000	F	7	594.4	5.1	4.1	5	476.58
2000.10939.F	2000	F	7	594.4	5.1	4.5	6	523.71
2000.10939.F	2000	F	7	594.4	5.1	4.9	7	570.84
2000.10940.F	2000	F	2	342.9	3.6	1.4	1	129.4
2000.10940.F	2000	F	2	342.9	3.6	2.5	2	236.15
2000.10941.F	2000	F	4	477.5	4.6	1.1	1	109.27
2000.10941.F	2000	F	4	477.5	4.6	2.2	2	225
2000.10941.F	2000	F	4	477.5	4.6	3.4	3	351.25
2000.10941.F	2000	F	4	477.5	4.6	4.2	4	435.42
2000.10943.F	2000	F	4	475	4.9	1.3	1	121.27
2000.10943.F	2000	F	4	475	4.9	2.4	2	229.36
2000.10943.F	2000	F	4	475	4.9	3.7	3	357.09
2000.10943.F	2000	F	4	475	4.9	4.4	4	425.87
2000.10944.F	2000	F	8	586.7	6.3	0.9	1	78.28
2000.10944.F	2000	F	8	586.7	6.3	1.9	2	172.43
2000.10944.F	2000	F	8	586.7	6.3	3.3	3	304.24
2000.10944.F	2000	F	8	586.7	6.3	4.3	4	398.4
2000.10944.F	2000	F	8	586.7	6.3	4.9	5	454.89
2000.10944.F	2000	F	8	586.7	6.3	5.6	6	520.79
2000.10944.F	2000	F	8	586.7	6.3	5.9	7	549.04
2000.10944.F	2000	F	8	586.7	6.3	6.1	8	567.87
2000.10977.F	2000	F	5	477.5	5	1.4	1	129.05
2000.10977.F	2000	F	5	477.5	5	2.3	2	216.16
2000.10977.F	2000	F	5	477.5	5	3.5	3	332.31
2000.10977.F	2000	F	5	477.5	5	4.6	4	438.78
2000.10977.F	2000	F	5	477.5	5	4.8	5	458.14
2000.10980.F	2000	F	2	386.1	4.3	1.5	1	130.48
2000.10980.F	2000	F	2	386.1	4.3	3.1	2	276.55
2000.10981.F	2000	F	1	287	2.4	1.2	1	140.27
2000.10982.F	2000	F	12	624.8	7.4	1.4	1	112.97
2000.10982.F	2000	F	12	624.8	7.4	2.5	2	206.8
2000.10982.F	2000	F	12	624.8	7.4	3.8	3	317.7
2000.10982.F	2000	F	12	624.8	7.4	4.6	4	385.94
2000.10982.F	2000	F	12	624.8	7.4	5.3	5	445.66
2000.10982.F	2000	F	12	624.8	7.4	5.9	6	496.84
2000.10982.F	2000	F	12	624.8	7.4	6.3	7	530.96
2000.10982.F	2000	F	12	624.8	7.4	6.6	8	556.56
2000.10982.F	2000	F	12	624.8	7.4	6.9	9	582.15
2000.10982.F	2000	F	12	624.8	7.4	7.1	10	599.21
2000.10982.F	2000	F	12	624.8	7.4	7.2	11	607.74
2000.10982.F	2000	F	12	624.8	7.4	7.3	12	616.27
2000.10983.F	2000	F	1	274.3	2.5	1.4	1	150.77
2000.10985.F	2000	F	2	325.1	3	1.4	1	148.27
2000.10985.F	2000	F	2	325.1	3	2.2	2	236.68
2000.10987.F	2000	F	1	243.8	2.3	1	1	102.35
2000.11068.F	2000	F	3	449.6	5	1.3	1	112.12
2000.11068.F	2000	F	3	449.6	5	3	2	267.18
2000.11068.F	2000	F	3	449.6	5	4.1	3	367.51
2000.11070.F	2000	F	1	269.2	2.3	1.1	1	125.38
2000.11139.F	2000	F	2	355.6	3.3	1.4	1	147.14
2000.11139.F	2000	F	2	355.6	3.3	2.4	2	256.86
2000.11141.F	2000	F	2	373.4	3.6	1.4	1	141.26
2000.11141.F	2000	F	2	373.4	3.6	2.6	2	267.88
2000.11143.F	2000	F	7	538.5	5.7	1.3	1	117.83
2000.11143.F	2000	F	7	538.5	5.7	2.3	2	213.44
2000.11143.F	2000	F	7	538.5	5.7	3.5	3	328.16
2000.11143.F	2000	F	7	538.5	5.7	4.4	4	414.21
2000.11143.F	2000	F	7	538.5	5.7	4.9	5	462.01
2000.11143.F	2000	F	7	538.5	5.7	5.3	6	500.26
2000.11143.F	2000	F	7	538.5	5.7	5.5	7	519.38
2000.11144.F	2000	F	3	434.3	4.4	1.2	1	113.75
2000.11144.F	2000	F	3	434.3	4.4	2.6	2	253.99
2000.11144.F	2000	F	3	434.3	4.4	3.7	3	364.18
2000.11145.F	2000	F	9	609.6	6.2	1.2	1	112.78
2000.11145.F	2000	F	9	609.6	6.2	2.3	2	222.08
2000.11145.F	2000	F	9	609.6	6.2	3.3	3	321.44
2000.11145.F	2000	F	9	609.6	6.2	4.3	4	420.81
2000.11145.F	2000	F	9	609.6	6.2	5	5	490.36
2000.11145.F	2000	F	9	609.6	6.2	5.7	6	559.92
2000.11145.F	2000	F	9	609.6	6.2	6	7	589.73
2000.11145.F	2000	F	9	609.6	6.2	6.1	8	599.66
2000.11145.F	2000	F	9	609.6	6.2	6.1	9	599.66
2000.11150.F	2000	F	2	355.6	3.5	1.2	1	117.67
2000.11150.F	2000	F	2	355.6	3.5	2.5	2	252.15
2000.11167.F	2000	F	4	482.6	5.6	1.4	1	115.8
2000.11167.F	2000	F	4	482.6	5.6	2.6	2	220.6
2000.11167.F	2000	F	4	482.6	5.6	4.2	3	360.33
2000.11167.F	2000	F	4	482.6	5.6	5.1	4	438.93
2000.11172.F	2000	F	3	442	5.5	1.4	1	107.69
2000.11172.F	2000	F	3	442	5.5	3.3	2	262.62
2000.11172.F	2000	F	3	442	5.5	4.8	3	384.92
2000.11177.F	2000	F	2	368.3	3.9	1.6	1	147.29
2000.11177.F	2000	F	2	368.3	3.9	2.9	2	272.21
2000.11226.F	2000	F	9	624.8	7.7	1.5	1	116.51
2000.11226.F	2000	F	9	624.8	7.7	2.8	2	223.09
2000.11226.F	2000	F	9	624.8	7.7	4	3	321.47
2000.11226.F	2000	F	9	624.8	7.7	5.4	4	436.24
2000.11226.F	2000	F	9	624.8	7.7	6.1	5	493.63
2000.11226.F	2000	F	9	624.8	7.7	6.7	6	542.82
2000.11226.F	2000	F	9	624.8	7.7	7	7	567.41
2000.11226.F	2000	F	9	624.8	7.7	7.3	8	592.01
2000.11226.F	2000	F	9	624.8	7.7	7.6	9	616.6
2000.11228.F	2000	F	7	584.2	6.4	1.1	1	95.06
2000.11228.F	2000	F	7	584.2	6.4	2.2	2	196.58
2000.11228.F	2000	F	7	584.2	6.4	3.5	3	316.56
2000.11228.F	2000	F	7	584.2	6.4	4.5	4	408.85
2000.11228.F	2000	F	7	584.2	6.4	5.1	5	464.22
2000.11228.F	2000	F	7	584.2	6.4	5.9	6	538.05
2000.11228.F	2000	F	7	584.2	6.4	6.2	7	565.74
2000.11296.F	2000	F	6	533.4	6.1	1.2	1	99.74
2000.11296.F	2000	F	6	533.4	6.1	2.1	2	179.39
2000.11296.F	2000	F	6	533.4	6.1	3.6	3	312.15
2000.11296.F	2000	F	6	533.4	6.1	4.4	4	382.95
2000.11296.F	2000	F	6	533.4	6.1	5.3	5	462.6
2000.11296.F	2000	F	6	533.4	6.1	6	6	524.55
2000.11300.F	2000	F	7	553.7	6.2	1.1	1	92.92
2000.11300.F	2000	F	7	553.7	6.2	2	2	174.24
2000.11300.F	2000	F	7	553.7	6.2	3.1	3	273.62
2000.11300.F	2000	F	7	553.7	6.2	4.2	4	373
2000.11300.F	2000	F	7	553.7	6.2	5.3	5	472.39
2000.11300.F	2000	F	7	553.7	6.2	5.8	6	517.56
2000.11300.F	2000	F	7	553.7	6.2	6	7	535.63
2000.11301.F	2000	F	7	553.7	6.4	1.2	1	98.57
2000.11301.F	2000	F	7	553.7	6.4	2	2	168.59
2000.11301.F	2000	F	7	553.7	6.4	3.1	3	264.87
2000.11301.F	2000	F	7	553.7	6.4	4.4	4	378.65
2000.11301.F	2000	F	7	553.7	6.4	5.4	5	466.17
2000.11301.F	2000	F	7	553.7	6.4	5.8	6	501.18
2000.11301.F	2000	F	7	553.7	6.4	6.1	7	527.44
2000.11302.F	2000	F	2	345.4	3.8	1.7	1	150.95
2000.11302.F	2000	F	2	345.4	3.8	2.6	2	234.29
2000.1131.F	2000	F	1	208.3	2	1.1	1	111.66
2000.11332.F	2000	F	4	515.6	5.6	1.3	1	114.73
2000.11332.F	2000	F	4	515.6	5.6	2.9	2	263.89
2000.11332.F	2000	F	4	515.6	5.6	4.1	3	375.76
2000.11332.F	2000	F	4	515.6	5.6	5	4	459.66
2000.11333.F	2000	F	3	449.6	5.4	1.4	1	111.78
2000.11333.F	2000	F	3	449.6	5.4	3.2	2	263.8
2000.11333.F	2000	F	3	449.6	5.4	4.6	3	382.04
2000.11343.F	2000	F	9	576.6	5.5	0.8	1	78.35
2000.11343.F	2000	F	9	576.6	5.5	1.6	2	163.16
2000.11343.F	2000	F	9	576.6	5.5	2.3	3	237.37
2000.11343.F	2000	F	9	576.6	5.5	3.3	4	343.38
2000.11343.F	2000	F	9	576.6	5.5	4.1	5	428.18
2000.11343.F	2000	F	9	576.6	5.5	4.6	6	481.19
2000.11343.F	2000	F	9	576.6	5.5	5.1	7	534.2
2000.11343.F	2000	F	9	576.6	5.5	5.3	8	555.4
2000.11343.F	2000	F	9	576.6	5.5	5.4	9	566
2000.11345.F	2000	F	2	355.6	3.8	1.6	1	145.99
2000.11345.F	2000	F	2	355.6	3.8	3	2	279.38
2000.11346.F	2000	F	2	330.2	3.2	1.3	1	130.31
2000.11346.F	2000	F	2	330.2	3.2	2.4	2	246.03
2000.11347.F	2000	F	2	355.6	3.3	1.2	1	125.2
2000.11347.F	2000	F	2	355.6	3.3	2.5	2	267.83
2000.11348.F	2000	F	2	348	3.2	1.8	1	192.92
2000.11348.F	2000	F	2	348	3.2	2.6	2	281.54
2000.11392.F	2000	F	6	556.3	5.3	1	1	99.72
2000.11392.F	2000	F	6	556.3	5.3	1.9	2	195.28
2000.11392.F	2000	F	6	556.3	5.3	2.8	3	290.85
2000.11392.F	2000	F	6	556.3	5.3	4.2	4	439.5
2000.11392.F	2000	F	6	556.3	5.3	4.8	5	503.21
2000.11392.F	2000	F	6	556.3	5.3	5.1	6	535.06
2000.11395.F	2000	F	2	368.3	3.9	1.7	1	156.9
2000.11395.F	2000	F	2	368.3	3.9	2.6	2	243.38
2000.11399.F	2000	F	1	236.2	2	1.1	1	127
2000.1140.F	2000	F	5	502.9	7	1.4	1	95.41
2000.1140.F	2000	F	5	502.9	7	3	2	211.84
2000.1140.F	2000	F	5	502.9	7	4.6	3	328.26
2000.1140.F	2000	F	5	502.9	7	5.8	4	415.58
2000.1140.F	2000	F	5	502.9	7	6.5	5	466.52
2000.11400.F	2000	F	1	241.3	2.2	1.2	1	128.68
2000.1141.F	2000	F	5	495.3	4.8	1.1	1	108.53
2000.1141.F	2000	F	5	495.3	4.8	2.1	2	213.06
2000.1141.F	2000	F	5	495.3	4.8	3.3	3	338.5
2000.1141.F	2000	F	5	495.3	4.8	4	4	411.67
2000.1141.F	2000	F	5	495.3	4.8	4.6	5	474.39
2000.1142.F	2000	F	7	543.6	5.7	1	1	90.04
2000.1142.F	2000	F	7	543.6	5.7	1.9	2	176.89
2000.1142.F	2000	F	7	543.6	5.7	3.1	3	292.7
2000.1142.F	2000	F	7	543.6	5.7	4	4	379.55
2000.1142.F	2000	F	7	543.6	5.7	4.9	5	466.4
2000.1142.F	2000	F	7	543.6	5.7	5.4	6	514.65
2000.1142.F	2000	F	7	543.6	5.7	5.5	7	524.3
2000.1144.F	2000	F	2	360.7	3.9	1.6	1	144.17
2000.1144.F	2000	F	2	360.7	3.9	3	2	275.97
2000.1150.F	2000	F	7	546.1	5.9	0.9	1	77.83
2000.1150.F	2000	F	7	546.1	5.9	1.7	2	152.75
2000.1150.F	2000	F	7	546.1	5.9	2.9	3	265.14
2000.1150.F	2000	F	7	546.1	5.9	4	4	368.16
2000.1150.F	2000	F	7	546.1	5.9	4.7	5	433.71
2000.1150.F	2000	F	7	546.1	5.9	5.4	6	499.27
2000.1150.F	2000	F	7	546.1	5.9	5.8	7	536.73
2000.1151.F	2000	F	3	408.9	4.8	1.1	1	88.73
2000.1151.F	2000	F	3	408.9	4.8	2.1	2	175.26
2000.1151.F	2000	F	3	408.9	4.8	3.6	3	305.06
2000.1154.F	2000	F	7	551.2	6.4	1.6	1	132.95
2000.1154.F	2000	F	7	551.2	6.4	3	2	254.94
2000.1154.F	2000	F	7	551.2	6.4	4.6	3	394.36
2000.1154.F	2000	F	7	551.2	6.4	5.2	4	446.64
2000.1154.F	2000	F	7	551.2	6.4	5.6	5	481.49
2000.1154.F	2000	F	7	551.2	6.4	6	6	516.35
2000.1154.F	2000	F	7	551.2	6.4	6.2	7	533.77
2000.11544.F	2000	F	2	353.1	3.3	1.3	1	135.18
2000.11544.F	2000	F	2	353.1	3.3	2.5	2	265.93
2000.1155.F	2000	F	7	596.9	6.3	0.9	1	79.73
2000.1155.F	2000	F	7	596.9	6.3	1.9	2	175.51
2000.1155.F	2000	F	7	596.9	6.3	3	3	280.85
2000.1155.F	2000	F	7	596.9	6.3	4.3	4	405.36
2000.1155.F	2000	F	7	596.9	6.3	5	5	472.4
2000.1155.F	2000	F	7	596.9	6.3	5.7	6	539.44
2000.1155.F	2000	F	7	596.9	6.3	6	7	568.17
2000.11558.F	2000	F	2	393.7	4.1	1.7	1	159.46
2000.11558.F	2000	F	2	393.7	4.1	2.9	2	276.58
2000.1156.F	2000	F	8	581.7	6.3	1	1	86.9
2000.1156.F	2000	F	8	581.7	6.3	2	2	180.26
2000.1156.F	2000	F	8	581.7	6.3	2.9	3	264.28
2000.1156.F	2000	F	8	581.7	6.3	4.4	4	404.32
2000.1156.F	2000	F	8	581.7	6.3	5	5	460.33
2000.1156.F	2000	F	8	581.7	6.3	5.3	6	488.34
2000.1156.F	2000	F	8	581.7	6.3	5.6	7	516.35
2000.1156.F	2000	F	8	581.7	6.3	6	8	553.69
2000.11614.F	2000	F	1	218.4	1.9	1.1	1	123.72
2000.1163.F	2000	F	5	502.9	5.4	1.2	1	106.73
2000.1163.F	2000	F	5	502.9	5.4	2.2	2	201.06
2000.1163.F	2000	F	5	502.9	5.4	3.3	3	304.82
2000.1163.F	2000	F	5	502.9	5.4	4.6	4	427.44
2000.1163.F	2000	F	5	502.9	5.4	5	5	465.17
2000.1165.F	2000	F	2	363.2	3.6	1.6	1	157.83
2000.1165.F	2000	F	2	363.2	3.6	2.8	2	281.05
2000.1166.F	2000	F	6	492.8	6	1	1	76.75
2000.1166.F	2000	F	6	492.8	6	2.2	2	176.6
2000.1166.F	2000	F	6	492.8	6	3	3	243.17
2000.1166.F	2000	F	6	492.8	6	4.1	4	334.7
2000.1166.F	2000	F	6	492.8	6	5.3	5	434.55
2000.1166.F	2000	F	6	492.8	6	5.7	6	467.84
2000.1168.F	2000	F	3	442	5.1	1.5	1	125.44
2000.1168.F	2000	F	3	442	5.1	3.3	2	283.72
2000.1168.F	2000	F	3	442	5.1	4.4	3	380.45
2000.1170.F	2000	F	2	383.5	4.6	2.1	1	171.57
2000.1170.F	2000	F	2	383.5	4.6	3.5	2	290.25
2000.1192.F	2000	F	2	388.6	3.8	1.8	1	180.67
2000.1192.F	2000	F	2	388.6	3.8	2.8	2	284.64
2000.1195.F	2000	F	1	292.1	3.2	1.7	1	152.15
2000.1206.F	2000	F	1	246.4	2.2	1	1	108.48
2000.1246.F	2000	F	11	657.9	7.6	1.1	1	89.7
2000.1246.F	2000	F	11	657.9	7.6	2.2	2	185.85
2000.1246.F	2000	F	11	657.9	7.6	3.3	3	282.01
2000.1246.F	2000	F	11	657.9	7.6	4.4	4	378.17
2000.1246.F	2000	F	11	657.9	7.6	5.6	5	483.07
2000.1246.F	2000	F	11	657.9	7.6	6	6	518.03
2000.1246.F	2000	F	11	657.9	7.6	6.4	7	553
2000.1246.F	2000	F	11	657.9	7.6	6.9	8	596.71
2000.1246.F	2000	F	11	657.9	7.6	7.1	9	614.19
2000.1246.F	2000	F	11	657.9	7.6	7.3	10	631.68
2000.1246.F	2000	F	11	657.9	7.6	7.4	11	640.42
2000.1250.F	2000	F	5	518.2	5.9	1.3	1	109.14
2000.1250.F	2000	F	5	518.2	5.9	2.6	2	224.75
2000.1250.F	2000	F	5	518.2	5.9	3.8	3	331.46
2000.1250.F	2000	F	5	518.2	5.9	4.9	4	429.27
2000.1250.F	2000	F	5	518.2	5.9	5.4	5	473.74
2000.1264.F	2000	F	1	284.5	3.1	1.8	1	162.48
2000.1273.F	2000	F	1	297.2	3.3	2	1	177.58
2000.1303.F	2000	F	7	574	6.4	1.1	1	93.31
2000.1303.F	2000	F	7	574	6.4	2	2	174.93
2000.1303.F	2000	F	7	574	6.4	3.4	3	301.91
2000.1303.F	2000	F	7	574	6.4	4.4	4	392.61
2000.1303.F	2000	F	7	574	6.4	5.6	5	501.44
2000.1303.F	2000	F	7	574	6.4	6.1	6	546.79
2000.1303.F	2000	F	7	574	6.4	6.2	7	555.86
2000.1304.F	2000	F	4	464.8	5.4	1.5	1	124.45
2000.1304.F	2000	F	4	464.8	5.4	2.6	2	220.44
2000.1304.F	2000	F	4	464.8	5.4	4.1	3	351.35
2000.1304.F	2000	F	4	464.8	5.4	4.9	4	421.16
2000.1305.F	2000	F	4	497.8	6.7	1.7	1	121.49
2000.1305.F	2000	F	4	497.8	6.7	3.4	2	249.43
2000.1305.F	2000	F	4	497.8	6.7	5	3	369.85
2000.1305.F	2000	F	4	497.8	6.7	6.2	4	460.17
2000.1306.F	2000	F	9	553.7	6.4	1.2	1	98.57
2000.1306.F	2000	F	9	553.7	6.4	2.1	2	177.34
2000.1306.F	2000	F	9	553.7	6.4	3.2	3	273.62
2000.1306.F	2000	F	9	553.7	6.4	4.1	4	352.39
2000.1306.F	2000	F	9	553.7	6.4	4.9	5	422.41
2000.1306.F	2000	F	9	553.7	6.4	5.4	6	466.17
2000.1306.F	2000	F	9	553.7	6.4	5.9	7	509.94
2000.1306.F	2000	F	9	553.7	6.4	6.2	8	536.19
2000.1306.F	2000	F	9	553.7	6.4	6.3	9	544.95
2000.1316.F	2000	F	12	627.4	6.7	1.4	1	125.99
2000.1316.F	2000	F	12	627.4	6.7	2.5	2	230.05
2000.1316.F	2000	F	12	627.4	6.7	3.6	3	334.12
2000.1316.F	2000	F	12	627.4	6.7	4.7	4	438.19
2000.1316.F	2000	F	12	627.4	6.7	4.9	5	457.11
2000.1316.F	2000	F	12	627.4	6.7	5.3	6	494.95
2000.1316.F	2000	F	12	627.4	6.7	5.7	7	532.79
2000.1316.F	2000	F	12	627.4	6.7	6	8	561.18
2000.1316.F	2000	F	12	627.4	6.7	6.3	9	589.56
2000.1316.F	2000	F	12	627.4	6.7	6.5	10	608.48
2000.1316.F	2000	F	12	627.4	6.7	6.6	11	617.94
2000.1316.F	2000	F	12	627.4	6.7	6.7	12	627.4
2000.1317.F	2000	F	9	617.2	7.2	1.3	1	106.15
2000.1317.F	2000	F	9	617.2	7.2	2.6	2	218.75
2000.1317.F	2000	F	9	617.2	7.2	3.6	3	305.37
2000.1317.F	2000	F	9	617.2	7.2	4.8	4	409.31
2000.1317.F	2000	F	9	617.2	7.2	5.9	5	504.59
2000.1317.F	2000	F	9	617.2	7.2	6.4	6	547.9
2000.1317.F	2000	F	9	617.2	7.2	6.9	7	591.21
2000.1317.F	2000	F	9	617.2	7.2	7	8	599.88
2000.1317.F	2000	F	9	617.2	7.2	7.1	9	608.54
2000.1318.F	2000	F	11	612.1	7.4	1.3	1	102.21
2000.1318.F	2000	F	11	612.1	7.4	2.7	2	219.23
2000.1318.F	2000	F	11	612.1	7.4	3.8	3	311.18
2000.1318.F	2000	F	11	612.1	7.4	4.3	4	352.97
2000.1318.F	2000	F	11	612.1	7.4	5.3	5	436.56
2000.1318.F	2000	F	11	612.1	7.4	5.9	6	486.72
2000.1318.F	2000	F	11	612.1	7.4	6.5	7	536.87
2000.1318.F	2000	F	11	612.1	7.4	6.8	8	561.95
2000.1318.F	2000	F	11	612.1	7.4	7	9	578.66
2000.1318.F	2000	F	11	612.1	7.4	7.1	10	587.02
2000.1318.F	2000	F	11	612.1	7.4	7.3	11	603.74
2000.1319.F	2000	F	8	561.3	6.3	1.2	1	101.68
2000.1319.F	2000	F	8	561.3	6.3	2	2	173.78
2000.1319.F	2000	F	8	561.3	6.3	3.2	3	281.93
2000.1319.F	2000	F	8	561.3	6.3	4.5	4	399.08
2000.1319.F	2000	F	8	561.3	6.3	5.1	5	453.16
2000.1319.F	2000	F	8	561.3	6.3	5.8	6	516.24
2000.1319.F	2000	F	8	561.3	6.3	6	7	534.26
2000.1319.F	2000	F	8	561.3	6.3	6.1	8	543.28
2000.1320.F	2000	F	9	678.2	7.2	1.9	1	174.21
2000.1320.F	2000	F	9	678.2	7.2	3.2	2	297.83
2000.1320.F	2000	F	9	678.2	7.2	4.4	3	411.94
2000.1320.F	2000	F	9	678.2	7.2	5.5	4	516.54
2000.1320.F	2000	F	9	678.2	7.2	6	5	564.09
2000.1320.F	2000	F	9	678.2	7.2	6.4	6	602.13
2000.1320.F	2000	F	9	678.2	7.2	6.7	7	630.65
2000.1320.F	2000	F	9	678.2	7.2	6.9	8	649.67
2000.1320.F	2000	F	9	678.2	7.2	7	9	659.18
2000.1321.F	2000	F	7	541	6	1.4	1	121.28
2000.1321.F	2000	F	7	541	6	2.4	2	212.52
2000.1321.F	2000	F	7	541	6	3.5	3	312.89
2000.1321.F	2000	F	7	541	6	4.3	4	385.89
2000.1321.F	2000	F	7	541	6	5.2	5	468.01
2000.1321.F	2000	F	7	541	6	5.6	6	504.5
2000.1321.F	2000	F	7	541	6	5.8	7	522.75
2000.1322.F	2000	F	5	541	6.2	1.3	1	108.33
2000.1322.F	2000	F	5	541	6.2	2.5	2	214.29
2000.1322.F	2000	F	5	541	6.2	4.1	3	355.57
2000.1322.F	2000	F	5	541	6.2	5.3	4	461.53
2000.1322.F	2000	F	5	541	6.2	5.9	5	514.51
2000.1324.F	2000	F	7	584.2	5.9	1.1	1	103.66
2000.1324.F	2000	F	7	584.2	5.9	1.9	2	183.75
2000.1324.F	2000	F	7	584.2	5.9	3.1	3	303.89
2000.1324.F	2000	F	7	584.2	5.9	4.1	4	404
2000.1324.F	2000	F	7	584.2	5.9	4.8	5	474.08
2000.1324.F	2000	F	7	584.2	5.9	5.3	6	524.13
2000.1324.F	2000	F	7	584.2	5.9	5.7	7	564.18
2000.1326.F	2000	F	5	538.5	6.8	1.7	1	129.78
2000.1326.F	2000	F	5	538.5	6.8	2.9	2	225.95
2000.1326.F	2000	F	5	538.5	6.8	4.4	3	346.16
2000.1326.F	2000	F	5	538.5	6.8	5.5	4	434.32
2000.1326.F	2000	F	5	538.5	6.8	6.3	5	498.43
2000.1359.F	2000	F	1	241.3	2.1	1	1	111.52
2000.1374.F	2000	F	1	279.4	2.5	1.3	1	142.19
2000.1375.F	2000	F	1	236.2	2.1	0.8	1	85.98
2000.1377.F	2000	F	1	241.3	2.3	1	1	101.26
2000.1401.F	2000	F	2	355.6	3.2	1.2	1	129.31
2000.1401.F	2000	F	2	355.6	3.2	2.3	2	253.77
2000.1402.F	2000	F	2	370.8	3.7	1.4	1	136.29
2000.1402.F	2000	F	2	370.8	3.7	2.7	2	268.84
2000.1403.F	2000	F	5	541	5.5	1.4	1	132.89
2000.1403.F	2000	F	5	541	5.5	2.5	2	242.39
2000.1403.F	2000	F	5	541	5.5	3.8	3	371.79
2000.1403.F	2000	F	5	541	5.5	4.7	4	461.37
2000.1403.F	2000	F	5	541	5.5	5.2	5	511.14
2000.1405.F	2000	F	9	617.2	6.1	1	1	95.78
2000.1405.F	2000	F	9	617.2	6.1	1.8	2	177.57
2000.1405.F	2000	F	9	617.2	6.1	3	3	300.26
2000.1405.F	2000	F	9	617.2	6.1	3.8	4	382.05
2000.1405.F	2000	F	9	617.2	6.1	4.7	5	474.06
2000.1405.F	2000	F	9	617.2	6.1	5.1	6	514.96
2000.1405.F	2000	F	9	617.2	6.1	5.7	7	576.3
2000.1405.F	2000	F	9	617.2	6.1	5.9	8	596.75
2000.1405.F	2000	F	9	617.2	6.1	6	9	606.98
2000.1411.F	2000	F	12	688.3	7.4	1.2	1	106.2
2000.1411.F	2000	F	12	688.3	7.4	2.1	2	190.7
